normalized_product,product_label,item_name,menu_section,price_eur,price_type,venue_name,address,city,latitude,longitude,source_platform,confidence,source_url,retrieved_at
beer_bottle,Birra Bottiglia,Mango split Fruit Double IPA Alc. 8% SMOOTH | FRUITY | TROPICAL Ritual Lab Formello (RM) [33 cl],IPA alta fermentazione,7.0,menu,Al Chiosco Da Giacomo Birre Artigianali,,Milano,45.445095,9.223566,leggimenu,high,https://www.leggimenu.it/menu/dagiacomocraftbeer/163787,2026-05-31T09:14:42Z
beer_bottle,Birra Bottiglia,CICORIA RIPASSATA,,7.0,menu,Osteria dal Cornuto,"Corso Garibaldi, 75, 20121 Milano, Milano MI, Italia",Milano,45.475639,9.18367,leggimenu,high,https://www.leggimenu.it/menu/osteriadalcornuto/204250,2026-05-31T09:14:42Z
beer_bottle,Birra Bottiglia,BIRRA MODELO SPECIAL,,7.0,menu,Santo Taco,Via Luigi Sabatelli 1,Milano,45.481064,9.168365,leggimenu,high,https://www.leggimenu.it/menu/santotaco/49701,2026-05-31T09:14:42Z
beer_bottle,Birra Bottiglia,IPA LAT.BREWDOG GLUTEN FREE,BIRRE,7.0,menu,castrenze de vincenzi - Milano,Via Ezio Biondi 20154 Milano,Milano,45.487418,9.160906,leggimenu,high,https://www.leggimenu.it/menu/75q49daq7dp2/71358,2026-05-31T09:14:42Z
beer_bottle,Birra Bottiglia,Bulldog Strong Lager (8.7°) (var1),"Weisse Ayinger(5,1°)",7.0,menu,"Mulberry st, San Donato",Via Alfonsine 40 a San Donato Milanese,Milano,45.4008,9.2669,menudigitale,high,https://www.menudigitale.io/mulberry-sandonatomil-ristopub/,2026-05-31T09:40:52Z
beer_bottle,Birra Bottiglia,"Sidro Bott.37,5cl. Birra Perugia [37.50 cl]",Sidro,7.2,menu,Al Chiosco Da Giacomo Birre Artigianali,,Milano,45.445095,9.223566,leggimenu,high,https://www.leggimenu.it/menu/dagiacomocraftbeer/163840,2026-05-31T09:14:42Z
beer_bottle,Birra Bottiglia,Asteroid Classic Ipa 6.6% Ambrata Birrificio Italiano [33 cl.],IPA alta fermentazione,7.3,menu,Al Chiosco Da Giacomo Birre Artigianali,,Milano,45.445095,9.223566,leggimenu,high,https://www.leggimenu.it/menu/dagiacomocraftbeer/163787,2026-05-31T09:14:42Z
beer_bottle,Birra Bottiglia,Green Petrol 8.2% Black Ipa [50 cl],IPA alta fermentazione,7.5,menu,Al Chiosco Da Giacomo Birre Artigianali,,Milano,45.445095,9.223566,leggimenu,high,https://www.leggimenu.it/menu/dagiacomocraftbeer/163787,2026-05-31T09:14:42Z
beer_bottle,Birra Bottiglia,"No Man Can Kill Me 44 Cl. (latt.) Birr: Wild Raccoon - Italia NEIPA Alc: 6,40% Gusto: Amaro Col: Bionda [44 cl]",IPA alta fermentazione,7.8,menu,Al Chiosco Da Giacomo Birre Artigianali,,Milano,45.445095,9.223566,leggimenu,high,https://www.leggimenu.it/menu/dagiacomocraftbeer/163787,2026-05-31T09:14:42Z
beer_bottle,Birra Bottiglia,2Late Imperial Ipa 8.5% [50 cl],IPA alta fermentazione,8.0,menu,Al Chiosco Da Giacomo Birre Artigianali,,Milano,45.445095,9.223566,leggimenu,high,https://www.leggimenu.it/menu/dagiacomocraftbeer/163787,2026-05-31T09:14:42Z
beer_bottle,Birra Bottiglia,SPANISH BEER — REGULAR,,8.0,menu,SPRITZ NAVIGLI MILANO,"Via Bovisasca, 57/59, Milano, MI, Italia",Milano,45.510502,9.15966,leggimenu,high,https://www.leggimenu.it/menu/spritznaviglimilano/131046,2026-05-31T09:14:42Z
beer_bottle,Birra Bottiglia,BIRRA BIONDA MESSINA CRISTALLI DI SALE,,8.0,menu,Osteria dal Cornuto,"Corso Garibaldi, 75, 20121 Milano, Milano MI, Italia",Milano,45.475639,9.18367,leggimenu,high,https://www.leggimenu.it/menu/osteriadalcornuto/204252,2026-05-31T09:14:42Z
beer_bottle,Birra Bottiglia,WOODBURN West Coast Ipa 7.1% Latt 44 cl Prod.Alder [44 cl],IPA alta fermentazione,8.3,menu,Al Chiosco Da Giacomo Birre Artigianali,,Milano,45.445095,9.223566,leggimenu,high,https://www.leggimenu.it/menu/dagiacomocraftbeer/163787,2026-05-31T09:14:42Z
beer_bottle,Birra Bottiglia,WOODBURN West Coast IPA Alc. 7.1 % vol. [44 cl],IPA alta fermentazione,8.4,menu,Al Chiosco Da Giacomo Birre Artigianali,,Milano,45.445095,9.223566,leggimenu,high,https://www.leggimenu.it/menu/dagiacomocraftbeer/163787,2026-05-31T09:14:42Z
beer_bottle,Birra Bottiglia,ELMORE - Double IPA 8.0% Alder [44 cl],IPA alta fermentazione,8.5,menu,Al Chiosco Da Giacomo Birre Artigianali,,Milano,45.445095,9.223566,leggimenu,high,https://www.leggimenu.it/menu/dagiacomocraftbeer/163787,2026-05-31T09:14:42Z
beer_bottle,Birra Bottiglia,DE DOLLE - STILLE NACHT 2025 - BIRRA DI NATALE - 12% - [BOTT 33CL],BIRRE DI NATALE,9.0,menu,Al Chiosco Da Giacomo Birre Artigianali,,Milano,45.445095,9.223566,leggimenu,high,https://www.leggimenu.it/menu/dagiacomocraftbeer/220332,2026-05-31T09:14:42Z
beer_bottle,Birra Bottiglia,"Workhorse 50 Cl. (latt.) Birr: Sofia Electric Brewing Paese: Bulgaria Stile: NEIPA Alc: 6,50% Gusto: Amaro Colore: Bionda [44 cl]",IPA alta fermentazione,9.5,menu,Al Chiosco Da Giacomo Birre Artigianali,,Milano,45.445095,9.223566,leggimenu,high,https://www.leggimenu.it/menu/dagiacomocraftbeer/163787,2026-05-31T09:14:42Z
beer_bottle,Birra Bottiglia,Birra Thomas Hardy’s Ale the Historical Aged With French Oak Vintage 2024 - Barley Wine,,10.0,menu,LaStazioneDellaBirra,Via Medardo Rosso 18,Milano,45.489779,9.185159,leggimenu,high,https://www.leggimenu.it/menu/7dp4bdqq7ps2/169870,2026-05-31T09:14:42Z
beer_bottle,Birra Bottiglia,Aperitivo - Birra artigianale e tagliere,,10.0,menu,BRAMA,Via Borromei 13 20123 Milano,Milano,45.464067,9.18196,leggimenu,high,https://www.leggimenu.it/menu/7ds4ddaq7ls1/211031,2026-05-31T09:14:42Z
beer_bottle,Birra Bottiglia,"Oud Beersel Oude Geuze Lambic-Gueuze 6,5% acidulo [37,50]",LAMBIC GEUZE SOUR E WILD ALE,11.0,menu,Al Chiosco Da Giacomo Birre Artigianali,,Milano,45.445095,9.223566,leggimenu,high,https://www.leggimenu.it/menu/dagiacomocraftbeer/184245,2026-05-31T09:14:42Z
beer_bottle,Birra Bottiglia,SPANISH BEER — MAXI,,11.0,menu,SPRITZ NAVIGLI MILANO,"Via Bovisasca, 57/59, Milano, MI, Italia",Milano,45.510502,9.15966,leggimenu,high,https://www.leggimenu.it/menu/spritznaviglimilano/131046,2026-05-31T09:14:42Z
beer_bottle,Birra Bottiglia,Buffet + Birra/Vino/Bibite,,12.0,menu,Bar Tender,"Via Nino Oxilia 1, 20127, Milano",Milano,45.4928025,9.216125,leggimenu,high,https://www.leggimenu.it/menu/bartender/124154,2026-06-01T10:25:38Z
beer_bottle,Birra Bottiglia,BIRRA GRIMBERGEN BLANCHE [LITRO],BIRRE > BIRRE ALLA SPINA,12.0,menu,WHY NOT?,"Via Elio Adriano 94, 20128, Lombardia",Milano,45.5167178,9.2444684,leggimenu,high,https://www.leggimenu.it/menu/why-not/251291,2026-06-01T10:25:38Z
beer_bottle,Birra Bottiglia,"Oud Beersel - KRIEK VIEILLE - LAMBIC - 6% [37,50 CL]",LAMBIC GEUZE SOUR E WILD ALE,14.0,menu,Al Chiosco Da Giacomo Birre Artigianali,,Milano,45.445095,9.223566,leggimenu,high,https://www.leggimenu.it/menu/dagiacomocraftbeer/184245,2026-05-31T09:14:42Z
beer_bottle,Birra Bottiglia,SPANISH BEER — REGULAR,,15.0,menu,SPRITZ NAVIGLI MILANO,"Via Bovisasca, 57/59, Milano, MI, Italia",Milano,45.510502,9.15966,leggimenu,high,https://www.leggimenu.it/menu/spritznaviglimilano/131012,2026-05-31T09:14:42Z
beer_bottle,Birra Bottiglia,Fravort Freshbeer - BLONDE BIRRIFICIO F.LLI PERRELLA,,18.0,menu,LiQUIDO Rooftop Bar,Via Giovanni Battista Pirelli 5B 20124 Milano,Milano,45.484065,9.196656,leggimenu,high,https://www.leggimenu.it/menu/liquido/115266,2026-05-31T09:14:42Z
beer_bottle,Birra Bottiglia,SPANISH BEER — MAXI,,18.0,menu,SPRITZ NAVIGLI MILANO,"Via Bovisasca, 57/59, Milano, MI, Italia",Milano,45.510502,9.15966,leggimenu,high,https://www.leggimenu.it/menu/spritznaviglimilano/131012,2026-05-31T09:14:42Z
beer_bottle,Birra Bottiglia,ANTIPASTO DELLA CASA,,19.0,menu,Maccheroni,"Via Edmondo de Amicis, 7, Milano, MI, Italia",Milano,45.457333,9.180572,leggimenu,high,https://www.leggimenu.it/menu/7dqkbdap7tq2/188222,2026-05-31T09:14:42Z
beer_bottle,Birra Bottiglia,Ripasso di Valpolicella Cantina di Soave — bottiglia,,25.0,menu,La Vineria in Ripa,"Via Casale, 4, Milano, MI, Italia",Milano,45.451869,9.170347,leggimenu,high,https://www.leggimenu.it/menu/lavineriainripa/29610,2026-05-31T09:14:42Z
beer_moretti,Birra Moretti,Moretti,,1.5,menu,Pizza And Food,Via Monfalcone 32,Milano,45.4952099,9.2375734,direct_website,low,https://www.pizzaandfoodmilano.it/menu,2026-05-30T22:25:39Z
beer_moretti,Birra Moretti,Vittorio Moretti Riserva Extra Brut,Spumanti E Champagne,1.5,menu,Da Giacomo,,Milano,45.439601,9.223839,web_extract,high,https://giacomomilano.com/downloads/2242/80/DaGiacomoMilano_Carta_Vini_18_12_(1).pdf,2026-05-31T19:03:58.101062+00:00
beer_moretti,Birra Moretti,BIRRE - Bar / Caffetteria Garden Caffè - Milano - Menu Digitale Vai alla Header ,,3.0,menu,Garden Caffè,,Milano,45.4642,9.1900,direct_website,high,https://www.leggimenu.it/menu/gardencaffe/65564,2026-05-31T10:41:45Z
beer_moretti,Birra Moretti,"SAPONE IN BOTTIGLIA HEINEKEN 3€ BECKS 3€ MESSINA 3,5€ CORONA 3,5€ MORETTI 3€ MEN",,3.0,menu,suigeneris.bar,Via Panfilo Castaldi 31 20124.0,Milano,45.4763158,9.2040763,direct_website,medium,https://suigeneris.bar/menu/,2026-05-31T11:43:07Z
beer_moretti,Birra Moretti,Moretti 33cl,BIRRE,3.0,menu,Garden Caffè,"Via Servio Tullio 4, 20123, Milano",Milano,45.4594548,9.1685311,leggimenu,high,https://www.leggimenu.it/menu/gardencaffe/65564,2026-06-01T10:25:38Z
beer_moretti,Birra Moretti,Moretti,,3.0,menu,Sui Generis,Via Panfilo Castaldi 31 20124.0,Milano,45.4763158,9.2040763,direct_website,high,https://suigeneris.bar/,2026-05-30T22:25:39Z
beer_moretti,Birra Moretti,Drink Menu - Sui Generis Street&Cocktail Bar Milano Home Menu il nostro Staff Co,,3.5,menu,Sui Generis,Via Panfilo Castaldi 31 20124.0,Milano,45.4763158,9.2040763,direct_website,high,https://suigeneris.bar/menu/,2026-05-31T10:43:41Z
beer_moretti,Birra Moretti,Moretti Baffo D'Oro (PICCOLA),BIRRE,3.5,menu,castrenze de vincenzi - Milano,Via Ezio Biondi 20154 Milano,Milano,45.487418,9.160906,leggimenu,high,https://www.leggimenu.it/menu/75q49daq7dp2/71358,2026-05-31T09:14:42Z
beer_moretti,Birra Moretti,Moretti chiara cl 33,Birre in Bottiglia,4.0,menu,Los Locos,Via Novara 196 20153 Milano,Milano,45.486303,9.080195,leggimenu,high,https://www.leggimenu.it/menu/loslocosmilano/265708,2026-05-31T09:14:42Z
beer_moretti,Birra Moretti,HEINEKEN / BECK'S / MORETTI BIONDA / MORETTI ROSSA / BUD'S (33cl),,4.0,menu,AI BASTIONI - Milano,"Via Lodovico Montegani, 68, 20141 Milano, Milano MI, Italia",Milano,45.431989,9.177528,leggimenu,high,https://www.leggimenu.it/menu/79r4fd2q7hs2/132678,2026-05-31T09:14:42Z
beer_moretti,Birra Moretti,Moretti 66cl,BIRRE,4.0,menu,Garden Caffè,"Via Servio Tullio 4, 20123, Milano",Milano,45.4594548,9.1685311,leggimenu,high,https://www.leggimenu.it/menu/gardencaffe/65564,2026-06-01T10:25:38Z
beer_moretti,Birra Moretti,Moretti rossa cl 33,Birre in Bottiglia,4.5,menu,Los Locos,Via Novara 196 20153 Milano,Milano,45.486303,9.080195,leggimenu,high,https://www.leggimenu.it/menu/loslocosmilano/265708,2026-05-31T09:14:42Z
beer_moretti,Birra Moretti,Birra Moretti,,5.0,menu,Bar Il Capitano MilANO,"Via Ascanio Sforza 31, 20136, Milano",Milano,45.4492043,9.1776156,leggimenu,high,https://www.leggimenu.it/menu/capitanomilano/210345,2026-06-01T10:25:38Z
beer_moretti,Birra Moretti,"MORETI BAFO D'ORO BOT 0.33 5,00",,5.0,menu,Bar Bianco,Viale Ibsen 4,Milano,45.4735526,9.1775313,direct_website,high,https://www.barbiancomilano.com/wp-content/uploads/2020/06/MENU-BAR-GIORNO.pdf,2026-06-01T09:18:09Z
beer_moretti,Birra Moretti,MORETTI,Menu,5.0,menu,Barghilè,Via DE MARCHI EMILIO 3,Milano,45.497862,9.20799,web_extract,high,https://www.almashrabia.it/menu/,2026-05-31T17:56:58.981539+00:00
beer_moretti,Birra Moretti,Moretti Baffo D'Oro (MEDIA),BIRRE,6.0,menu,castrenze de vincenzi - Milano,Via Ezio Biondi 20154 Milano,Milano,45.487418,9.160906,leggimenu,high,https://www.leggimenu.it/menu/75q49daq7dp2/71358,2026-05-31T09:14:42Z
beer_moretti,Birra Moretti,"Rossa Italiana "" Moretti ""","Bionda italiana "" Menabrea""",6.0,menu,Corner,"Via Guido Cavalcanti, 2, 20125 Milano MI, Italia",Milano,45.4827,9.1862,menudigitale,high,https://www.menudigitale.io/smhum,2026-05-31T09:40:52Z
beer_moretti,Birra Moretti,"Moretti IPA € 6,00 € 7,00 (piccola)",BIRRA ALLA SPINA,6.0,menu,Funky,Ripa di Porta Ticinese 33,Milano,45.4515584,9.1745153,direct_website,high,https://cdn.website.dish.co/media/f3/b2/9663569/Funky-The-Menu.pdf,2026-05-30T22:25:39Z
beer_moretti,Birra Moretti,BIRRA BIONDA MORETTI BAFFO D’ORO,,7.0,menu,Osteria dal Cornuto,"Corso Garibaldi, 75, 20121 Milano, Milano MI, Italia",Milano,45.475639,9.18367,leggimenu,high,https://www.leggimenu.it/menu/osteriadalcornuto/204252,2026-05-31T09:14:42Z
beer_moretti,Birra Moretti,"Moretti IPA € 6,00 € 7,00 (media)",BIRRA ALLA SPINA,7.0,menu,Funky,Ripa di Porta Ticinese 33,Milano,45.4515584,9.1745153,direct_website,high,https://cdn.website.dish.co/media/f3/b2/9663569/Funky-The-Menu.pdf,2026-05-30T22:25:39Z
beer_moretti,Birra Moretti,BIRRA ROSSA MORETTI,,8.0,menu,Osteria dal Cornuto,"Corso Garibaldi, 75, 20121 Milano, Milano MI, Italia",Milano,45.475639,9.18367,leggimenu,high,https://www.leggimenu.it/menu/osteriadalcornuto/204252,2026-05-31T09:14:42Z
beer_heineken,Heineken,Heineken [0.33],Birre,2.0,menu,L'Isola di Aurora,"Via Ludovico da Viadana, 2, 20122 Milano, Milano MI, Italia",Milano,45.458804,9.190889,leggimenu,high,https://www.leggimenu.it/menu/lisoladiaurorait/87384,2026-05-31T09:14:42Z
beer_heineken,Heineken,"SAPONE IN BOTTIGLIA HEINEKEN 3€ BECKS 3€ MESSINA 3,5€ CORONA 3,5€ MORETTI 3€ MEN",,3.0,menu,suigeneris.bar,Via Panfilo Castaldi 31 20124.0,Milano,45.4763158,9.2040763,direct_website,medium,https://suigeneris.bar/menu/,2026-05-31T11:43:07Z
beer_heineken,Heineken,Heineken 33cl,BIRRE,3.0,menu,Garden Caffè,"Via Servio Tullio 4, 20123, Milano",Milano,45.4594548,9.1685311,leggimenu,high,https://www.leggimenu.it/menu/gardencaffe/65564,2026-06-01T10:25:38Z
beer_heineken,Heineken,Heineken,,3.5,menu,FOD,"Via Paolo Sarpi, 53, Milano, Italia",Milano,45.480983,9.173182,leggimenu,high,https://www.leggimenu.it/menu/barfod/8381,2026-05-31T09:14:42Z
beer_heineken,Heineken,HEINEKEN (PICCOLA),BIRRE,3.5,menu,castrenze de vincenzi - Milano,Via Ezio Biondi 20154 Milano,Milano,45.487418,9.160906,leggimenu,high,https://www.leggimenu.it/menu/75q49daq7dp2/71358,2026-05-31T09:14:42Z
beer_heineken,Heineken,"Heineken ANALCOLICA 0,0° Olanda",Birre analcoliche (8),4.0,menu,Woodstock,Via Lodovico il Moro 3,Milano,45.4474586,9.1553746,other,high,https://www.qodeup.com/woodstock,2026-05-31T13:16:11Z
beer_heineken,Heineken,HEINEKEN,Birre,4.0,menu,L'APERITIVO,"Via Santa Tecla, 5, Milano, MI, Italia",Milano,45.462766,9.193529,leggimenu,high,https://www.leggimenu.it/menu/laperitivomenu/13947,2026-05-31T09:14:42Z
beer_heineken,Heineken,Heineken CL 33,Birre in Bottiglia,4.5,menu,Los Locos,Via Novara 196 20153 Milano,Milano,45.486303,9.080195,leggimenu,high,https://www.leggimenu.it/menu/loslocosmilano/265708,2026-05-31T09:14:42Z
beer_heineken,Heineken,Heineken cl.66,Birre in Bottiglia,5.0,menu,Los Locos,Via Novara 196 20153 Milano,Milano,45.486303,9.080195,leggimenu,high,https://www.leggimenu.it/menu/loslocosmilano/265708,2026-05-31T09:14:42Z
beer_heineken,Heineken,"HEINEKEN DRAG LAGER BER 5,00",,5.0,menu,Bar Bianco,Viale Ibsen 4,Milano,45.4735526,9.1775313,direct_website,high,https://www.barbiancomilano.com/wp-content/uploads/2020/06/MENU-BAR-GIORNO.pdf,2026-06-01T09:18:09Z
beer_heineken,Heineken,HEINEKEN,Menu,5.0,menu,Barghilè,Via DE MARCHI EMILIO 3,Milano,45.497862,9.20799,web_extract,high,https://www.almashrabia.it/menu/,2026-05-31T17:56:58.981539+00:00
beer_heineken,Heineken,CEDRATA TASSONI HEINEKEN 5% VOL. MENABREA,Bibite Birre,5.5,menu,Cinc Food & Drinks,VIA FORMENTINI MARCO 7,Milano,45.471762,9.186021,web_extract,high,https://www.cincbrera.it/wp-content/uploads/2025/03/CINC_menu-salone-cocktail-list.beverage-2024.pdf.pdf,2026-05-31T16:45:42.791847+00:00
beer_heineken,Heineken,Heineken (MEDIA),BIRRE,6.0,menu,castrenze de vincenzi - Milano,Via Ezio Biondi 20154 Milano,Milano,45.487418,9.160906,leggimenu,high,https://www.leggimenu.it/menu/75q49daq7dp2/71358,2026-05-31T09:14:42Z
beer_peroni,Peroni/Nastro Azzurro,Nastro Azzurro [0.33],Birre,2.0,menu,L'Isola di Aurora,"Via Ludovico da Viadana, 2, 20122 Milano, Milano MI, Italia",Milano,45.458804,9.190889,leggimenu,high,https://www.leggimenu.it/menu/lisoladiaurorait/87384,2026-05-31T09:14:42Z
beer_peroni,Peroni/Nastro Azzurro,qodeup SMART MENU Via Lodovico il Moro 3  Milano 0236564015 FACEBOOK INSTAGRAM V,,3.0,menu,Woodstock,Via Lodovico il Moro 3,Milano,45.4474586,9.1553746,direct_website,high,https://www.qodeup.com/woodstock,2026-05-31T11:01:51Z
beer_peroni,Peroni/Nastro Azzurro,Peroni o dreher,,3.0,menu,FOD,"Via Paolo Sarpi, 53, Milano, Italia",Milano,45.480983,9.173182,leggimenu,high,https://www.leggimenu.it/menu/barfod/8381,2026-05-31T09:14:42Z
beer_peroni,Peroni/Nastro Azzurro,Menu Food | Cafe | B Family Group B Cafe About Cocktail Bar Menu Food contatti B,,3.5,menu,B Cafè,Via San Maurilio 20,Milano,45.4626154,9.1834537,direct_website,high,https://www.bfamilygroup.it/cafe-menu/,2026-05-31T10:59:40Z
beer_peroni,Peroni/Nastro Azzurro,Peroni alla spina — Birra piccola,,3.5,menu,La Vineria in Ripa,"Via Casale, 4, Milano, MI, Italia",Milano,45.451869,9.170347,leggimenu,high,https://www.leggimenu.it/menu/lavineriainripa/29646,2026-05-31T09:14:42Z
beer_peroni,Peroni/Nastro Azzurro,"Nastro Azzurro (5,1°) (var2)",PILSNER URQUELL,3.5,menu,"Mulberry st, San Donato",Via Alfonsine 40 a San Donato Milanese,Milano,45.4008,9.2669,menudigitale,high,https://www.menudigitale.io/mulberry-sandonatomil-ristopub/,2026-05-31T09:40:52Z
beer_peroni,Peroni/Nastro Azzurro,Peroni Chill Lemon CL 33,Birre in Bottiglia,4.0,menu,Los Locos,Via Novara 196 20153 Milano,Milano,45.486303,9.080195,leggimenu,high,https://www.leggimenu.it/menu/loslocosmilano/265708,2026-05-31T09:14:42Z
beer_peroni,Peroni/Nastro Azzurro,Peroni 33,BIRRA,4.0,menu,Cambiopizza - Milano,"Via Jan Palach, Milano, MI, Italia",Milano,45.427218,9.168563,leggimenu,high,https://www.leggimenu.it/menu/cambiopizza/26915,2026-05-31T09:14:42Z
beer_peroni,Peroni/Nastro Azzurro,Peroni 0,,4.0,menu,FOD,"Via Paolo Sarpi, 53, Milano, Italia",Milano,45.480983,9.173182,leggimenu,high,https://www.leggimenu.it/menu/barfod/8381,2026-05-31T09:14:42Z
beer_peroni,Peroni/Nastro Azzurro,Nastro Azzurro 0.0 (analcolica),,4.0,menu,La Vineria in Ripa,"Via Casale, 4, Milano, MI, Italia",Milano,45.451869,9.170347,leggimenu,high,https://www.leggimenu.it/menu/lavineriainripa/29646,2026-05-31T09:14:42Z
beer_peroni,Peroni/Nastro Azzurro,Menu - The Saints and the Scholars Home Menu Contatti Menu Home / Menu Menu Snac,,5.0,menu,The Saints and the Scholars,"Via Giuseppe Govone, 23, Milano, MI, Italia",Milano,45.4890912,9.167452,direct_website,high,https://www.thesaintspub.it/menu/,2026-05-31T10:59:40Z
beer_peroni,Peroni/Nastro Azzurro,Peroni birra senza glutine cl 33,Birre in Bottiglia,5.0,menu,Los Locos,Via Novara 196 20153 Milano,Milano,45.486303,9.080195,leggimenu,high,https://www.leggimenu.it/menu/loslocosmilano/265708,2026-05-31T09:14:42Z
beer_peroni,Peroni/Nastro Azzurro,Peroni alla spina — Birra media,,5.0,menu,La Vineria in Ripa,"Via Casale, 4, Milano, MI, Italia",Milano,45.451869,9.170347,leggimenu,high,https://www.leggimenu.it/menu/lavineriainripa/29646,2026-05-31T09:14:42Z
beer_peroni,Peroni/Nastro Azzurro,BIRRA PERONI SENZA GLUTINE,,5.0,menu,Santo Taco,Via Luigi Sabatelli 1,Milano,45.481064,9.168365,leggimenu,high,https://www.leggimenu.it/menu/santotaco/49701,2026-05-31T09:14:42Z
beer_peroni,Peroni/Nastro Azzurro,Peroni Gran Riserva puro malto [0.50 cl],Birre,5.0,menu,L'Isola di Aurora,"Via Ludovico da Viadana, 2, 20122 Milano, Milano MI, Italia",Milano,45.458804,9.190889,leggimenu,high,https://www.leggimenu.it/menu/lisoladiaurorait/87384,2026-05-31T09:14:42Z
beer_peroni,Peroni/Nastro Azzurro,Birra Peroni,,5.0,menu,Bar Il Capitano MilANO,"Via Ascanio Sforza 31, 20136, Milano",Milano,45.4492043,9.1776156,leggimenu,high,https://www.leggimenu.it/menu/capitanomilano/210345,2026-06-01T10:25:38Z
beer_peroni,Peroni/Nastro Azzurro,NASTRO AZZURRO 33 CL. - ALC,Birra | Beer,5.1,menu,La Terrazza Aperol,Via Ugo Foscolo 1,Milano,45.464999,9.190333,web_extract,high,https://ilmercatodelduomo.it/wp-content/uploads/TerrazzaAperol_FOOD_DRINK_2025.pdf,2026-05-31T19:03:58.101062+00:00
beer_peroni,Peroni/Nastro Azzurro,Peroni Rossa Gran Riserva Vol,In Bottiglia,5.2,menu,Refeel,Viale SABOTINO 20,Milano,45.450765,9.200957,web_extract,high,https://www.refeelcoffeemore.it/wp-content/uploads/2024/12/Refeel-Coffee-and-more-MENU.pdf,2026-05-31T16:45:42.791847+00:00
beer_peroni,Peroni/Nastro Azzurro,Peroni Rossa Gran Riserva 50,BIRRA,6.0,menu,Cambiopizza - Milano,"Via Jan Palach, Milano, MI, Italia",Milano,45.427218,9.168563,leggimenu,high,https://www.leggimenu.it/menu/cambiopizza/26915,2026-05-31T09:14:42Z
beer_peroni,Peroni/Nastro Azzurro,"Nastro Azzurro (5,1°) (var1)",PILSNER URQUELL,6.0,menu,"Mulberry st, San Donato",Via Alfonsine 40 a San Donato Milanese,Milano,45.4008,9.2669,menudigitale,high,https://www.menudigitale.io/mulberry-sandonatomil-ristopub/,2026-05-31T09:40:52Z
beer_peroni,Peroni/Nastro Azzurro,"birra (menabreA, corona, ichnusa, Peroni)",Menu,6.0,menu,Piccolo Bar,Via Venti Settembre 93,Milano,45.532707,9.22493,web_extract,high,https://www.piccolocaferestaurant.it/bar,2026-05-31T19:03:58.101062+00:00
beer_peroni,Peroni/Nastro Azzurro,Birra Nastro Azzurro 33 cl,,7.0,menu,Maison Milano,"Via Lodovico Montegani, 68, 20141 Milano, Milano MI, Italia",Milano,45.4319077,9.1771007,leggimenu,high,https://www.leggimenu.it/menu/maisonmilano/126308,2026-05-31T09:14:42Z
wine_glass,Vino al Calice,Calice vino pranzo,BIBITE,3.5,menu,Lo Stacco Disco & Restaurant,"Via Noto, 10, Milano, MI, Italia",Milano,45.4307149,9.2004893,mycia,high,https://www.mycia.it/menu/milano/lo-stacco-disco-restaurant-xSZSud7tf,2026-05-30T17:27:41.691479+00:00
