source,venue_name,address,city,latitude,longitude,venue_type,target_classification,phone,website,opening_hours,nil_quartiere,all_names,osm_amenity
agent7_pietro,Bar Via FORZE ARMATE (DELLE) 326,"Via FORZE ARMATE (DELLE) 326, 20152, Milano",Milano,45.460134,9.098429,cafe,TARGET,,,Mo-Su 07:00-20:00,FORZE ARMATE,Bar Via FORZE ARMATE (DELLE) 326,
agent7_pietro,Bar Via FORZE ARMATE (DELLE) 348,"Via FORZE ARMATE (DELLE) 348, 20152, Milano",Milano,45.46053,9.09594,cafe,TARGET,,,Mo-Su 07:00-20:00,BAGGIO - Q.RE DEGLI OLMI - Q.RE VALSESIA,Bar Via FORZE ARMATE (DELLE) 348,
agent7_pietro,Bar Via FORZE ARMATE (DELLE) 386,"Via FORZE ARMATE (DELLE) 386, 20152, Milano",Milano,45.460944,9.092209,cafe,TARGET,,,Mo-Su 07:00-20:00,BAGGIO - Q.RE DEGLI OLMI - Q.RE VALSESIA,Bar Via FORZE ARMATE (DELLE) 386,
agent7_pietro,Bar Via FORZE ARMATE (DELLE) 7,"Via FORZE ARMATE (DELLE) 7, 20147, Milano",Milano,45.463437,9.138978,cafe,TARGET,,,Mo-Su 07:00-20:00,BANDE NERE,Bar Via FORZE ARMATE (DELLE) 7,
agent7_pietro,Bar Via FORZE ARMATE (DELLE) 99,"Via FORZE ARMATE (DELLE) 99, 20147, Milano",Milano,45.462699,9.126544,cafe,TARGET,,,Mo-Su 07:00-20:00,FORZE ARMATE,Bar Via FORZE ARMATE (DELLE) 99,
agent7_pietro,Bar Via FRIULI 51,"Via FRIULI 51, 20135, Milano",Milano,45.455139,9.21375,cafe,TARGET,,,Mo-Su 07:00-20:00,XXII MARZO,Bar Via FRIULI 51,
agent7_pietro,Bar Via FRIULI 69,"Via FRIULI 69, 20135, Milano",Milano,45.456309,9.214749,cafe,TARGET,,,Mo-Su 07:00-20:00,XXII MARZO,Bar Via FRIULI 69,
agent7_pietro,Bar Via GABETTI GIUSEPPE 15,"Via GABETTI GIUSEPPE 15, 20147, Milano",Milano,45.468531,9.123007,cafe,TARGET,,,Mo-Su 07:00-20:00,FORZE ARMATE,Bar Via GABETTI GIUSEPPE 15,
agent7_pietro,Bar Via GAZZOLETTI ANTONIO 3,"Via GAZZOLETTI ANTONIO 3, 20157, Milano",Milano,45.517527,9.13604,cafe,TARGET,,,Mo-Su 07:00-20:00,QUARTO OGGIARO - VIALBA - MUSOCCO,Bar Via GAZZOLETTI ANTONIO 3,
agent7_pietro,Bar Via GIACOSA GIUSEPPE 12,"Via GIACOSA GIUSEPPE 12, 20127, Milano",Milano,45.492,9.222816,cafe,TARGET,,,Mo-Su 07:00-20:00,LORETO - CASORETTO - NOLO,Bar Via GIACOSA GIUSEPPE 12 | Bar Via GIACOSA GIUSEPPE 11,
agent7_pietro,Bar Via GIAMBELLINO 53,"Via GIAMBELLINO 53, 20146, Milano",Milano,45.449973,9.147074,cafe,TARGET,,,Mo-Su 07:00-20:00,GIAMBELLINO,Bar Via GIAMBELLINO 53,
agent7_pietro,Bar Via GIANELLA GIUSEPPE 21,"Via GIANELLA GIUSEPPE 21, 20152, Milano",Milano,45.460008,9.089959,cafe,TARGET,,,Mo-Su 07:00-20:00,BAGGIO - Q.RE DEGLI OLMI - Q.RE VALSESIA,Bar Via GIANELLA GIUSEPPE 21,
agent7_pietro,Bar Via GIANELLA GIUSEPPE 26,"Via GIANELLA GIUSEPPE 26, 20152, Milano",Milano,45.460395,9.089838,cafe,TARGET,,,Mo-Su 07:00-20:00,BAGGIO - Q.RE DEGLI OLMI - Q.RE VALSESIA,Bar Via GIANELLA GIUSEPPE 26,
agent7_pietro,Bar Via GIOIA MELCHIORRE 137,"Via GIOIA MELCHIORRE 137, 20125, Milano",Milano,45.494721,9.206681,cafe,TARGET,,,Mo-Su 07:00-20:00,MACIACHINI - MAGGIOLINA,Bar Via GIOIA MELCHIORRE 137,
agent7_pietro,Bar Via GIOIA MELCHIORRE 57,"Via GIOIA MELCHIORRE 57, 20124, Milano",Milano,45.488241,9.199161,cafe,TARGET,,,Mo-Su 07:00-20:00,ISOLA,Bar Via GIOIA MELCHIORRE 57,
agent7_pietro,Bar Via GIORGIONE 8A,"Via GIORGIONE 8A, 20154, Milano",Milano,45.480627,9.180063,cafe,TARGET,,,Mo-Su 07:00-20:00,SARPI,Bar Via GIORGIONE 8A,
agent7_pietro,Bar Via GIOVANNI DA PROCIDA 8,"Via GIOVANNI DA PROCIDA 8, 20149, Milano",Milano,45.479736,9.162405,cafe,TARGET,,,Mo-Su 07:00-20:00,PAGANO,Bar Via GIOVANNI DA PROCIDA 8,
agent7_pietro,Bar Via GIOVIO PAOLO 24,"Via GIOVIO PAOLO 24, 20144, Milano",Milano,45.463644,9.161078,cafe,TARGET,,,Mo-Su 07:00-20:00,PORTA MAGENTA,Bar Via GIOVIO PAOLO 24,
agent7_pietro,Bar Via GIOVIO PAOLO 45,"Via GIOVIO PAOLO 45, 20144, Milano",Milano,45.462105,9.162464,cafe,TARGET,,,Mo-Su 07:00-20:00,PORTA MAGENTA,Bar Via GIOVIO PAOLO 45,
agent7_pietro,Bar Via GOVONE GIUSEPPE 38,"Via GOVONE GIUSEPPE 38, 20155, Milano",Milano,45.490167,9.166658,cafe,TARGET,,,Mo-Su 07:00-20:00,GHISOLFA,Bar Via GOVONE GIUSEPPE 38,
agent7_pietro,Bar Via GOVONE GIUSEPPE 67,"Via GOVONE GIUSEPPE 67, 20155, Milano",Milano,45.493191,9.162108,cafe,TARGET,,,Mo-Su 07:00-20:00,GHISOLFA,Bar Via GOVONE GIUSEPPE 67,
agent7_pietro,Bar Via GRAZIANO 41,"Via GRAZIANO 41, 20162, Milano",Milano,45.514305,9.191106,cafe,TARGET,,,Mo-Su 07:00-20:00,NIGUARDA - CA' GRANDA - PRATO CENTENARO - Q.RE FULVIO TESTI,Bar Via GRAZIANO 41,
agent7_pietro,Bar Via GREGORIO (SAN) 23,"Via GREGORIO (SAN) 23, 20124, Milano",Milano,45.479039,9.20531,cafe,TARGET,,,Mo-Su 07:00-20:00,BUENOS AIRES - PORTA VENEZIA - PORTA MONFORTE,Bar Via GREGORIO (SAN) 23 | Bar Via GREGORIO (SAN) 25,
agent7_pietro,Bar Via GRIGNA 12,"Via GRIGNA 12, 20155, Milano",Milano,45.493236,9.156956,cafe,TARGET,,,Mo-Su 07:00-20:00,GHISOLFA,Bar Via GRIGNA 12,
agent7_pietro,Bar Via GRIGNA 35,"Via GRIGNA 35, 20155, Milano",Milano,45.494847,9.154404,cafe,TARGET,,,Mo-Su 07:00-20:00,VILLAPIZZONE - CAGNOLA - BOLDINASCO,Bar Via GRIGNA 35,
agent7_pietro,Bar Via GROSOTTO 7,"Via GROSOTTO 7, 20149, Milano",Milano,45.490815,9.146565,cafe,TARGET,,,Mo-Su 07:00-20:00,VILLAPIZZONE - CAGNOLA - BOLDINASCO,Bar Via GROSOTTO 7,
agent7_pietro,Bar Via GUARINI MATTEUCCI GUIDO 1,"Via GUARINI MATTEUCCI GUIDO 1, 20162, Milano",Milano,45.50544,9.198869,cafe,TARGET,,,Mo-Su 07:00-20:00,NIGUARDA - CA' GRANDA - PRATO CENTENARO - Q.RE FULVIO TESTI,Bar Via GUARINI MATTEUCCI GUIDO 1,
agent7_pietro,Bar Via GUARNERI (DEI) 24,"Via GUARNERI (DEI) 24, 20141, Milano",Milano,45.42615,9.20435,cafe,TARGET,,,Mo-Su 07:00-20:00,VIGENTINO - Q.RE FATIMA,Bar Via GUARNERI (DEI) 24,
agent7_pietro,Bar Via GUERZONI GIUSEPPE 33,"Via GUERZONI GIUSEPPE 33, 20158, Milano",Milano,45.50013,9.175572,cafe,TARGET,,,Mo-Su 07:00-20:00,DERGANO,Bar Via GUERZONI GIUSEPPE 33,
agent7_pietro,Bar Via HAYEZ FRANCESCO 13,"Via HAYEZ FRANCESCO 13, 20129, Milano",Milano,45.47529,9.216184,cafe,TARGET,,,Mo-Su 07:00-20:00,BUENOS AIRES - PORTA VENEZIA - PORTA MONFORTE,Bar Via HAYEZ FRANCESCO 13,
agent7_pietro,Bar Via HERMADA 1,"Via HERMADA 1, 20162, Milano",Milano,45.51471,9.190769,cafe,TARGET,,,Mo-Su 07:00-20:00,NIGUARDA - CA' GRANDA - PRATO CENTENARO - Q.RE FULVIO TESTI,Bar Via HERMADA 1,
agent7_pietro,Bar Via IMBONATI CARLO 24,"Via IMBONATI CARLO 24, 20159, Milano",Milano,45.502146,9.182444,cafe,TARGET,,,Mo-Su 07:00-20:00,DERGANO,Bar Via IMBONATI CARLO 24,
agent7_pietro,Bar Via IMBONATI CARLO 74,"Via IMBONATI CARLO 74, 20159, Milano",Milano,45.504774,9.180324,cafe,TARGET,,,Mo-Su 07:00-20:00,DERGANO,Bar Via IMBONATI CARLO 74,
agent7_pietro,Bar Via INGANNI ANGELO 48,"Via INGANNI ANGELO 48, 20147, Milano",Milano,45.452259,9.125334,cafe,TARGET,,,Mo-Su 07:00-20:00,LORENTEGGIO,Bar Via INGANNI ANGELO 48,
agent7_pietro,Bar Via INGANNI ANGELO 81,"Via INGANNI ANGELO 81, 20147, Milano",Milano,45.454527,9.123372,cafe,TARGET,,,Mo-Su 07:00-20:00,LORENTEGGIO,Bar Via INGANNI ANGELO 81,
agent7_pietro,Bar Via KRAMER ANTONIO 20,"Via KRAMER ANTONIO 20, 20129, Milano",Milano,45.470925,9.208674,cafe,AMBIGUOUS_TO_REVIEW,,,Mo-Su 07:00-20:00,BUENOS AIRES - PORTA VENEZIA - PORTA MONFORTE,Bar Via KRAMER ANTONIO 20,
agent7_pietro,Bar Via KRAMER ANTONIO 23,"Via KRAMER ANTONIO 23, 20129, Milano",Milano,45.470556,9.208458,cafe,TARGET,,,Mo-Su 07:00-20:00,BUENOS AIRES - PORTA VENEZIA - PORTA MONFORTE,Bar Via KRAMER ANTONIO 23,
agent7_pietro,Bar Via LAMPUGNANO 76P01,"Via LAMPUGNANO 76P01, 20151, Milano",Milano,45.491373,9.11488,cafe,TARGET,,,Mo-Su 07:00-20:00,Q.RE GALLARATESE - Q.RE SAN LEONARDO - LAMPUGNANO,Bar Via LAMPUGNANO 76P01,
agent7_pietro,Bar Via LEONCAVALLO RUGGERO 25,"Via LEONCAVALLO RUGGERO 25, 20131, Milano",Milano,45.491463,9.225315,cafe,TARGET,,,Mo-Su 07:00-20:00,LORETO - CASORETTO - NOLO,Bar Via LEONCAVALLO RUGGERO 25,
agent7_pietro,Bar Via LEOPARDI GIACOMO 7,"Via LEOPARDI GIACOMO 7, 20123, Milano",Milano,45.467577,9.175082,cafe,TARGET,,,Mo-Su 07:00-20:00,MAGENTA - S. VITTORE,Bar Via LEOPARDI GIACOMO 7,
agent7_pietro,Bar Via LESSONA MICHELE 1,"Via LESSONA MICHELE 1, 20157, Milano",Milano,45.513117,9.136485,cafe,TARGET,,,Mo-Su 07:00-20:00,QUARTO OGGIARO - VIALBA - MUSOCCO,Bar Via LESSONA MICHELE 1,
agent7_pietro,Bar Via LIPARI 2,"Via LIPARI 2, 20144, Milano",Milano,45.46152,9.162387,cafe,TARGET,,,Mo-Su 07:00-20:00,PORTA MAGENTA,Bar Via LIPARI 2,
agent7_pietro,Bar Via LITTA MODIGNANI ALESSANDRO 97B,"Via LITTA MODIGNANI ALESSANDRO 97B, 20161, Milano",Milano,45.521379,9.153131,cafe,TARGET,,,Mo-Su 07:00-20:00,BOVISASCA,Bar Via LITTA MODIGNANI ALESSANDRO 97B,
agent7_pietro,Bar Via LOCATELLI ANTONIO 5,"Via LOCATELLI ANTONIO 5, 20124, Milano",Milano,45.481158,9.198162,cafe,TARGET,,,Mo-Su 07:00-20:00,STAZIONE CENTRALE - PONTE SEVESO,Bar Via LOCATELLI ANTONIO 5,
agent7_pietro,Bar Via LODOVICO IL MORO 185,"Via LODOVICO IL MORO 185, 20142, Milano",Milano,45.439529,9.126801,cafe,TARGET,,,Mo-Su 07:00-20:00,RONCHETTO SUL NAVIGLIO - Q.RE LODOVICO IL MORO,Bar Via LODOVICO IL MORO 185 | Bar Via LODOVICO IL MORO 179,
agent7_pietro,Bar Via LOMELLINA 56,"Via LOMELLINA 56, 20133, Milano",Milano,45.466317,9.230364,cafe,TARGET,,,Mo-Su 07:00-20:00,CORSICA,Bar Via LOMELLINA 56,
agent7_pietro,Bar Via LOPEZ SABATINO 3,"Via LOPEZ SABATINO 3, 20157, Milano",Milano,45.515115,9.145449,cafe,TARGET,,,Mo-Su 07:00-20:00,QUARTO OGGIARO - VIALBA - MUSOCCO,Bar Via LOPEZ SABATINO 3,
agent7_pietro,Bar Via MAC MAHON 104,"Via MAC MAHON 104, 20155, Milano",Milano,45.496242,9.155331,cafe,TARGET,,,Mo-Su 07:00-20:00,VILLAPIZZONE - CAGNOLA - BOLDINASCO,Bar Via MAC MAHON 104,
agent7_pietro,Bar Via MAC MAHON 107,"Via MAC MAHON 107, 20155, Milano",Milano,45.496413,9.15435,cafe,TARGET,,,Mo-Su 07:00-20:00,VILLAPIZZONE - CAGNOLA - BOLDINASCO,Bar Via MAC MAHON 107,
agent7_pietro,Bar Via MAC MAHON 78,"Via MAC MAHON 78, 20155, Milano",Milano,45.492264,9.160376,cafe,TARGET,,,Mo-Su 07:00-20:00,GHISOLFA,Bar Via MAC MAHON 78,
agent7_pietro,Bar Via MAESTRI CAMPIONESI 30,"Via MAESTRI CAMPIONESI 30, 20135, Milano",Milano,45.455976,9.215978,cafe,TARGET,,,Mo-Su 07:00-20:00,XXII MARZO,Bar Via MAESTRI CAMPIONESI 30,
agent7_pietro,Bar Via MAGNASCO ALESSANDRO 1,"Via MAGNASCO ALESSANDRO 1, 20149, Milano",Milano,45.472014,9.145926,cafe,TARGET,,,Mo-Su 07:00-20:00,DE ANGELI - MONTE ROSA,Bar Via MAGNASCO ALESSANDRO 1,
agent7_pietro,Bar Via MAGOLFA 25,"Via MAGOLFA 25, 20143, Milano",Milano,45.44969,9.174474,cafe,TARGET,,,Mo-Su 07:00-20:00,PORTA TICINESE - CONCHETTA,Bar Via MAGOLFA 25 | Bar Via MAGOLFA 21,
agent7_pietro,Bar Via MAIOCCHI ACHILLE 3,"Via MAIOCCHI ACHILLE 3, 20129, Milano",Milano,45.474912,9.211905,cafe,TARGET,,,Mo-Su 07:00-20:00,BUENOS AIRES - PORTA VENEZIA - PORTA MONFORTE,Bar Via MAIOCCHI ACHILLE 3,
agent7_pietro,Bar Via MAMELI GOFFREDO 40,"Via MAMELI GOFFREDO 40, 20129, Milano",Milano,45.46386,9.213291,cafe,AMBIGUOUS_TO_REVIEW,,,Mo-Su 07:00-20:00,XXII MARZO,Bar Via MAMELI GOFFREDO 40,
agent7_pietro,Bar Via MAR NERO 3,"Via MAR NERO 3, 20152, Milano",Milano,45.458424,9.102762,cafe,TARGET,,,Mo-Su 07:00-20:00,FORZE ARMATE,Bar Via MAR NERO 3,
agent7_pietro,Bar Via MAR NERO 6,"Via MAR NERO 6, 20152, Milano",Milano,45.457344,9.10256,cafe,TARGET,,,Mo-Su 07:00-20:00,FORZE ARMATE,Bar Via MAR NERO 6,
agent7_pietro,Bar Via MARCHIONNI CARLOTTA 12,"Via MARCHIONNI CARLOTTA 12, 20161, Milano",Milano,45.526563,9.176233,cafe,TARGET,,,Mo-Su 07:00-20:00,BRUZZANO,Bar Via MARCHIONNI CARLOTTA 12,
agent7_pietro,Bar Via MARCONA 90,"Via MARCONA 90, 20129, Milano",Milano,45.46404,9.223376,cafe,TARGET,,,Mo-Su 07:00-20:00,XXII MARZO,Bar Via MARCONA 90,
agent7_pietro,Bar Via MARESCALCHI FERDINANDO 9,"Via MARESCALCHI FERDINANDO 9, 20133, Milano",Milano,45.468972,9.234085,cafe,TARGET,,,Mo-Su 07:00-20:00,CITTA' STUDI,Bar Via MARESCALCHI FERDINANDO 9,
agent7_pietro,Bar Via MARINETTI FILIPPO TOMMASO 2,"Via MARINETTI FILIPPO TOMMASO 2, 20127, Milano",Milano,45.497133,9.229181,cafe,TARGET,,,Mo-Su 07:00-20:00,PADOVA - TURRO - CRESCENZAGO,Bar Via MARINETTI FILIPPO TOMMASO 2,
agent7_pietro,Bar Via MASANIELLO 14,"Via MASANIELLO 14, 20152, Milano",Milano,45.462396,9.091821,cafe,TARGET,,,Mo-Su 07:00-20:00,BAGGIO - Q.RE DEGLI OLMI - Q.RE VALSESIA,Bar Via MASANIELLO 14 | Bar Via MASANIELLO 12,
agent7_pietro,Bar Via MASOLINO DA PANICALE 11,"Via MASOLINO DA PANICALE 11, 20155, Milano",Milano,45.493668,9.151718,cafe,TARGET,,,Mo-Su 07:00-20:00,VILLAPIZZONE - CAGNOLA - BOLDINASCO,Bar Via MASOLINO DA PANICALE 11,
agent7_pietro,Bar Via MASOLINO DA PANICALE 2,"Via MASOLINO DA PANICALE 2, 20155, Milano",Milano,45.493083,9.151335,cafe,TARGET,,,Mo-Su 07:00-20:00,VILLAPIZZONE - CAGNOLA - BOLDINASCO,Bar Via MASOLINO DA PANICALE 2,
agent7_pietro,Bar Via MASSARA DE CAPITANI 5,"Via MASSARA DE CAPITANI 5, 20158, Milano",Milano,45.501516,9.165348,cafe,TARGET,,,Mo-Su 07:00-20:00,BOVISA,Bar Via MASSARA DE CAPITANI 5,
agent7_pietro,Bar Via MECENATE 25,"Via MECENATE 25, 20138, Milano",Milano,45.454995,9.245615,cafe,TARGET,,,Mo-Su 07:00-20:00,TALIEDO - MORSENCHIO - Q.RE FORLANINI,Bar Via MECENATE 25,
agent7_pietro,Bar Via MECENATE 76,"Via MECENATE 76, 20138, Milano",Milano,45.452709,9.247941,cafe,AMBIGUOUS_TO_REVIEW,,,Mo-Su 07:00-20:00,TALIEDO - MORSENCHIO - Q.RE FORLANINI,Bar Via MECENATE 76,
agent7_pietro,Bar Via MEDEGHINO 15,"Via MEDEGHINO 15, 20141, Milano",Milano,45.431712,9.181292,cafe,TARGET,,,Mo-Su 07:00-20:00,STADERA - CHIESA ROSSA - Q.RE TORRETTA - CONCA FALLATA,Bar Via MEDEGHINO 15,
agent7_pietro,Bar Via MELATO MARIA 10,"Via MELATO MARIA 10, 20157, Milano",Milano,45.516393,9.142767,cafe,TARGET,,,Mo-Su 07:00-20:00,QUARTO OGGIARO - VIALBA - MUSOCCO,Bar Via MELATO MARIA 10,
agent7_pietro,Bar Via MERAVIGLI 7,"Via MERAVIGLI 7, 20123, Milano",Milano,45.465795,9.183677,cafe,TARGET,,,Mo-Su 07:00-20:00,DUOMO,Bar Via MERAVIGLI 7,
agent7_pietro,Bar Via MERCANTINI LUIGI 16,"Via MERCANTINI LUIGI 16, 20158, Milano",Milano,45.501759,9.163955,cafe,TARGET,,,Mo-Su 07:00-20:00,BOVISA,Bar Via MERCANTINI LUIGI 9 | Bar Via MERCANTINI LUIGI 16 | Bar Via MERCANTINI LUIGI 11,
agent7_pietro,Bar Via MIGNONE MILLY CARLA 5,"Via MIGNONE MILLY CARLA 5, 20153, Milano",Milano,45.472365,9.106196,cafe,TARGET,,,Mo-Su 07:00-20:00,QUARTO CAGNINO,Bar Via MIGNONE MILLY CARLA 5,
agent7_pietro,Bar Via MILLELIRE DOMENICO 12,"Via MILLELIRE DOMENICO 12, 20147, Milano",Milano,45.466929,9.129177,cafe,TARGET,,,Mo-Su 07:00-20:00,BANDE NERE,Bar Via MILLELIRE DOMENICO 12,
agent7_pietro,Bar Via MISSAGLIA (DEI) 97,"Via MISSAGLIA (DEI) 97, 20142, Milano",Milano,45.410319,9.175091,cafe,TARGET,,,Mo-Su 07:00-20:00,GRATOSOGLIO - Q.RE MISSAGLIA - Q.RE TERRAZZE,Bar Via MISSAGLIA (DEI) 97,
agent7_pietro,Bar Via MOLINO DELLE ARMI 19,"Via MOLINO DELLE ARMI 19, 20123, Milano",Milano,45.456309,9.18513,cafe,TARGET,,,Mo-Su 07:00-20:00,PORTA TICINESE - CONCA DEL NAVIGLIO,Bar Via MOLINO DELLE ARMI 19,
agent7_pietro,Bar Via MONTE ROTONDO 3,"Via MONTE ROTONDO 3, 20162, Milano",Milano,45.515025,9.194243,cafe,TARGET,,,Mo-Su 07:00-20:00,NIGUARDA - CA' GRANDA - PRATO CENTENARO - Q.RE FULVIO TESTI,Bar Via MONTE ROTONDO 3,
agent7_pietro,Bar Via MONTE SAN GENESIO 20,"Via MONTE SAN GENESIO 20, 20158, Milano",Milano,45.500364,9.179708,cafe,TARGET,,,Mo-Su 07:00-20:00,DERGANO,Bar Via MONTE SAN GENESIO 20,
agent7_pietro,Bar Via MONTE SAN GENESIO 24,"Via MONTE SAN GENESIO 24, 20158, Milano",Milano,45.500355,9.178798,cafe,TARGET,,,Mo-Su 07:00-20:00,DERGANO,Bar Via MONTE SAN GENESIO 24,
agent7_pietro,Bar Via MONTI VINCENZO 41,"Via MONTI VINCENZO 41, 20123, Milano",Milano,45.47079,9.169079,cafe,TARGET,,,Mo-Su 07:00-20:00,MAGENTA - S. VITTORE,Bar Via MONTI VINCENZO 41,
agent7_pietro,Bar Via MORGANTINI MARIO 19,"Via MORGANTINI MARIO 19, 20148, Milano",Milano,45.469449,9.133673,cafe,TARGET,,,Mo-Su 07:00-20:00,SAN SIRO,Bar Via MORGANTINI MARIO 19,
agent7_pietro,Bar Via MORLOTTI ENNIO 11,"Via MORLOTTI ENNIO 11, 20161, Milano",Milano,45.529713,9.169389,cafe,TARGET,,,Mo-Su 07:00-20:00,BRUZZANO,Bar Via MORLOTTI ENNIO 11,
agent7_pietro,Bar Via MOSCOVA (DELLA) 22,"Via MOSCOVA (DELLA) 22, 20121, Milano",Milano,45.476361,9.192137,cafe,TARGET,,,Mo-Su 07:00-20:00,BRERA,Bar Via MOSCOVA (DELLA) 22,
agent7_pietro,Bar Via MOSSO ANGELO,"Via MOSSO ANGELO, 20127, Milano",Milano,45.496047,9.226242,cafe,TARGET,,,Mo-Su 07:00-20:00,LORETO - CASORETTO - NOLO,Bar Via MOSSO ANGELO,
agent7_pietro,Bar Via NEERA ANNA 22,"Via NEERA ANNA 22, 20141, Milano",Milano,45.432882,9.177304,cafe,TARGET,,,Mo-Su 07:00-20:00,STADERA - CHIESA ROSSA - Q.RE TORRETTA - CONCA FALLATA,Bar Via NEERA ANNA 22,
agent7_pietro,Bar Via NEGROLI 1,"Via NEGROLI 1, 20133, Milano",Milano,45.462573,9.232353,cafe,TARGET,,,Mo-Su 07:00-20:00,CORSICA,Bar Via NEGROLI 1,
agent7_pietro,Bar Via NEGROLI 10,"Via NEGROLI 10, 20133, Milano",Milano,45.462951,9.232668,cafe,TARGET,,,Mo-Su 07:00-20:00,CORSICA,Bar Via NEGROLI 10,
agent7_pietro,Bar Via NEGROLI 39,"Via NEGROLI 39, 20133, Milano",Milano,45.466164,9.232308,cafe,TARGET,,,Mo-Su 07:00-20:00,CORSICA,Bar Via NEGROLI 39,
agent7_pietro,Bar Via NERI POMPEO 2,"Via NERI POMPEO 2, 20146, Milano",Milano,45.456786,9.143861,cafe,TARGET,,,Mo-Su 07:00-20:00,BANDE NERE,Bar Via NERI POMPEO 2,
agent7_pietro,Bar Via NICASTRO 1,"Via NICASTRO 1, 20137, Milano",Milano,45.452016,9.221873,cafe,TARGET,,,Mo-Su 07:00-20:00,UMBRIA - MOLISE - CALVAIRATE,Bar Via NICASTRO 1,
agent7_pietro,Bar Via NICOTERA GIOVANNI 10,"Via NICOTERA GIOVANNI 10, 20161, Milano",Milano,45.510543,9.174821,cafe,TARGET,,,Mo-Su 07:00-20:00,AFFORI,Bar Via NICOTERA GIOVANNI 10,
agent7_pietro,Bar Via NIKOLAJEVKA 4,"Via NIKOLAJEVKA 4, 20152, Milano",Milano,45.458748,9.10566,cafe,TARGET,,,Mo-Su 07:00-20:00,FORZE ARMATE,Bar Via NIKOLAJEVKA 4,
agent7_pietro,Bar Via NOE ENRICO 4,"Via NOE ENRICO 4, 20133, Milano",Milano,45.477225,9.218318,cafe,TARGET,,,Mo-Su 07:00-20:00,BUENOS AIRES - PORTA VENEZIA - PORTA MONFORTE,Bar Via NOE ENRICO 4,
agent7_pietro,Bar Via NOE ENRICO 8,"Via NOE ENRICO 8, 20133, Milano",Milano,45.47745,9.218732,cafe,TARGET,,,Mo-Su 07:00-20:00,BUENOS AIRES - PORTA VENEZIA - PORTA MONFORTE,Bar Via NOE ENRICO 8,
agent7_pietro,Bar Via NOVARA 141,"Via NOVARA 141, 20153, Milano",Milano,45.474777,9.115439,cafe,TARGET,,,Mo-Su 07:00-20:00,QUARTO CAGNINO,Bar Via NOVARA 141,
agent7_pietro,Bar Via NOVARA 151,"Via NOVARA 151, 20153, Milano",Milano,45.475281,9.114372,cafe,AMBIGUOUS_TO_REVIEW,,,Mo-Su 07:00-20:00,QUARTO CAGNINO,Bar Via NOVARA 151,
agent7_pietro,Bar Via NOVARA 282,"Via NOVARA 282, 20153, Milano",Milano,45.479988,9.101776,cafe,TARGET,,,Mo-Su 07:00-20:00,PARCO BOSCO IN CITTA',Bar Via NOVARA 282,
agent7_pietro,Bar Via NOVARA 38,"Via NOVARA 38, 20147, Milano",Milano,45.46953,9.125658,cafe,TARGET,,,Mo-Su 07:00-20:00,STADIO - IPPODROMI,Bar Via NOVARA 38,
agent7_pietro,Bar Via NOVARA 62,"Via NOVARA 62, 20147, Milano",Milano,45.470646,9.12317,cafe,TARGET,,,Mo-Su 07:00-20:00,STADIO - IPPODROMI,Bar Via NOVARA 62,
agent7_pietro,Bar Via NOVARA 97,"Via NOVARA 97, 20153, Milano",Milano,45.472352,9.119556,cafe,TARGET,,,Mo-Su 07:00-20:00,FORZE ARMATE,Bar Via NOVARA 97 | Bar Via NOVARA 99,
agent7_pietro,Bar Via OLDOFREDI ERCOLE 19,"Via OLDOFREDI ERCOLE 19, 20124, Milano",Milano,45.490365,9.196303,cafe,TARGET,,,Mo-Su 07:00-20:00,ISOLA,Bar Via OLDOFREDI ERCOLE 19,
agent7_pietro,Bar Via OLGETTINA 60,"Via OLGETTINA 60, 20132, Milano",Milano,45.506061,9.267849,cafe,TARGET,,,Mo-Su 07:00-20:00,CIMIANO - ROTTOLE - Q.RE FELTRE,Bar Via OLGETTINA 60,
agent7_pietro,Bar Via ORNATO LUIGI 19,"Via ORNATO LUIGI 19, 20162, Milano",Milano,45.516195,9.190967,cafe,TARGET,,,Mo-Su 07:00-20:00,NIGUARDA - CA' GRANDA - PRATO CENTENARO - Q.RE FULVIO TESTI,Bar Via ORNATO LUIGI 19,
agent7_pietro,Bar Via ORSOLA (SANT') 8A,"Via ORSOLA (SANT') 8A, 20123, Milano",Milano,45.462744,9.18063,cafe,TARGET,,,Mo-Su 07:00-20:00,DUOMO,Bar Via ORSOLA (SANT') 8A,
agent7_pietro,Bar Via OSIMO AUGUSTO 1,"Via OSIMO AUGUSTO 1, 20139, Milano",Milano,45.435564,9.224874,cafe,TARGET,,,Mo-Su 07:00-20:00,LODI - CORVETTO,Bar Via OSIMO AUGUSTO 1,
agent7_pietro,Bar Via OSOPPO 13,"Via OSOPPO 13, 20148, Milano",Milano,45.468711,9.142875,cafe,TARGET,,,Mo-Su 07:00-20:00,SAN SIRO,Bar Via OSOPPO 13,
agent7_pietro,Bar Via OSOPPO 5,"Via OSOPPO 5, 20148, Milano",Milano,45.469521,9.144113,cafe,TARGET,,,Mo-Su 07:00-20:00,SAN SIRO,Bar Via OSOPPO 5,
agent7_pietro,Bar Via OVADA 22,"Via OVADA 22, 20142, Milano",Milano,45.435807,9.157873,cafe,TARGET,,,Mo-Su 07:00-20:00,BARONA,Bar Via OVADA 22,
