name,lat,lon,amenity,cuisine,website,phone
Grume Pizzeria Napoletana,45.5149714,9.2059631,restaurant,pizza,,+39 02 8456 3134
Ristorante Arcieri,45.518336,9.207841,restaurant,seafood,https://www.ristorantearcieri.it/,+39 02 6424721
Why Not,45.5170303,9.2092991,bar,,,
Sushi Li,45.4616029,9.1877229,restaurant,sushi,,
Yuan,45.4615916,9.1893722,restaurant,chinese,,
L' Atmosfera,45.5024027,9.2111347,restaurant,pizza;regional;italian,https://www.ristorantepizzerialatmosfera.it/,+39 02 66711485
William's Caffè,45.4838801,9.230147,cafe,,,+39 333 156 2806
Valentino Legend,45.4655668,9.1926589,restaurant,,http://valentinolegend.com/it/,+39 02 89096673
Pizzeria Partenopea,45.4904934,9.2222759,restaurant,,https://www.pizzeriapartenopea.it/,+39 02 26143477
Biffino Manzoni,45.4692013,9.1916788,bar,,,
Rocket,45.4496605,9.1612594,nightclub,,,
Luca & Andrea,45.4515191,9.1728508,bar,,https://www.lucaeandreabar.it/,+39 02 58101142
Little Italy,45.4805567,9.2091999,restaurant,,,+39 02 2952 2734
Sabbioneda,45.4801011,9.2087926,restaurant,,,
Viva,45.4803389,9.2090251,restaurant,,,
il Bar di Marco,45.4799023,9.2086168,cafe,,,
Silos cafe,45.4793153,9.2092965,cafe,,,
Valentino Vintage,45.4668206,9.2000833,restaurant,,,+39 02 76394369
Lungo la Notte,45.4425536,9.1342012,restaurant,,https://www.ristorantelungolanotte.it/,
The Friends,45.4801903,9.1934014,pub,,https://www.thefriendspubmilano.it,+39 02 2900 5315
Richmond,45.4894381,9.200569,bar,,,
Calicantus,45.4705238,9.1790528,cafe,,https://www.calicantus.me/project/nullam-lobortis-lacus-2/,
Le Cotolette,45.4725842,9.1836893,restaurant,regional,http://www.granditalialecotolette.it/,
Osteria Gloria,45.4717878,9.1832399,restaurant,,https://gloria-osteria.com/,
The FisherMan Pasta,45.4726817,9.1839398,restaurant,seafood,https://www.thefisherman.it/,+39 02 72004524
Quore Italiano,45.4731406,9.1838721,restaurant,,,
La Filetteria Italiana,45.4728923,9.1836063,restaurant,steak_house,https://www.lafiletteriaitaliana.it/,
Art Cafe,45.4764876,9.1816804,cafe,,http://www.artcafemilano.it/,+39 02 36748220
Magnaki Arena,45.4747509,9.1818885,restaurant,italian;regional,,
EstiloLivre bistrot,45.4784969,9.2058246,restaurant,brazilian,https://www.thefork.it/ristorante/estilolivre-bistrot-italo-brasiliano-r806846,+390268857050
Osteria Naviglio Grande,45.4418672,9.1324145,restaurant,,,
La Guantanamera,45.4423573,9.1342284,bar,,,
Ca'puccino,45.4744302,9.2066119,cafe,,,
Cafè Clubino,45.4523616,9.1848349,bar,,,
Bar Tucano,45.471528,9.2136005,cafe,,,
Agorà,45.5034402,9.1523871,restaurant,italian_pizza;pizza;fish,,+39 02 39326064
Caffetteria da Mustri,45.4431735,9.2645823,cafe,,,
Café Taipy,45.4730397,9.1591744,cafe,,,
Sax,45.4794411,9.2022955,restaurant,,,
Teranga,45.4789098,9.2034321,restaurant,african;regional;dessert,https://terangarestaurant.com/,+390249463688
Nhero,45.4807359,9.1996984,restaurant,,https://www.nheromilano.com/,+39 02 67100130
Parioli,45.4803936,9.1997842,restaurant,italian,http://www.tavernaparioli.it/,+39 02 67481919
Milionaire lounge bar,45.4800297,9.1998458,cafe,,,
Churchill Caffè,45.4780827,9.2002111,cafe,,,
The Kitchen,45.4820997,9.2107602,restaurant,italian,,
Trattoria Pane al Pane Vino al Vino,45.4815745,9.2101814,restaurant,regional,https://www.panealpanevinoalvino.it/,+39 02 204 6300
Bibo's Food And Coffee,45.4912621,9.2047369,restaurant,,,
Cibario takeaway,45.4866529,9.1909349,cafe,,,
Luna Rossa,45.4671272,9.1859716,cafe,,http://www.lunarossa-ristorante.eu/,+39 02 874739
Ristorante Montecristo,45.479625,9.1680561,restaurant,,,
Romeo,45.4803152,9.1710804,restaurant,italian,,
Jin Yuan,45.4914853,9.2231753,restaurant,chinese,,
L'Ultimo Metrò,45.4906297,9.2213617,cafe,,,
Ai Bastioni,45.4785339,9.1814629,restaurant,italian;italian_pizza,,
Impronta Birraia,45.4706518,9.2460207,pub,burger,,
Terza Carbonaia,45.473204,9.2155783,restaurant,,terzacarbonaia.it,+39 02 2953 1704
Eris,45.4742987,9.2150499,restaurant,,https://erismilano.com/,+39 02 09962094
Baobar,45.4760253,9.2150633,cafe,,,
Bar dell'Angolo,45.4757638,9.2152363,cafe,,,
Bar Trattoria 88,45.470909,9.2142753,cafe,,,
Bar Tucano,45.4708953,9.213608,cafe,,,
Caffè Teatro,45.4703989,9.2134188,cafe,,,
Victory Cafè,45.4683472,9.2144964,cafe,,,
La Cantina di Manuela,45.468516,9.2100372,restaurant,,https://lacantinadimanuela.it/,+39 0276318892
Veramente,45.4752735,9.1849743,restaurant,,https://ristoranteveramente.it/,+39 02 85687716
Lobster & More,45.4755458,9.1840811,restaurant,fish,,+39 02 654060
Rigolo,45.4750262,9.1867599,restaurant,,,
Grand'Italia,45.4751881,9.1855498,restaurant,pizza,,
Trevesbar,45.4752505,9.1871918,cafe,,,
Ai Tre Morsi,45.4657555,9.1764585,pub,,,+3902804758
Locatelli,45.4672578,9.1827149,restaurant,,,+39 02 875107
Osteria Ma.Si,45.4443532,9.1406739,restaurant,regional,,+39 0289127190
I Panini della Befi,45.4648248,9.1942671,cafe,,,+39 02 76023321
Amnesia,45.4630384,9.2404667,nightclub,,,
Bamboobar,45.4704972,9.1929464,bar,,https://www.armanihotelmilano.com/it/bar-e-ristorante/armani-bamboo-bar/,
Martesana,45.4959139,9.2030873,cafe,,,
Terrazza Triennale - Osteria con vista,45.4722263,9.1741366,restaurant,,https://www.osteriaconvista.it/,+39 02 36644340
L' Arabesque,45.4632471,9.1980321,cafe,,http://www.learabesque.net,+390276014825
Finger's Garden,45.4929064,9.1989144,restaurant,japanese,https://fingersrestaurants.com/,+39 02606544
Brera 29,45.4726907,9.1873662,restaurant,italian,,
Al Dente,45.4673038,9.1859027,restaurant,,https://www.aldentesemprepronti.com/,
El Pastee De Milan,45.4673729,9.1731337,restaurant,pasta,https://www.elpasteedemilan.com/,+39 02 45481612
Dosso 18,45.4673516,9.1731163,cafe,,,+39 02 48004400
Natural Break,45.4675912,9.1723303,restaurant,,https://naturalbreak.it/,+390236534176
Ghe Sem,45.4682579,9.1729416,restaurant,fusion;dim_sum;edamame,,
Flow,45.4631244,9.1826408,restaurant,italian,,+39 02 869271
Green Bar,45.4994457,9.1508254,cafe,,,
La tana del ghiottone,45.4739272,9.2115709,restaurant,,,+39 0229533374
That's Milano,45.4932152,9.1882813,cafe,,,
Angolomilano,45.4920415,9.1878809,restaurant,,,
Mont Real Cafè,45.4522385,9.1788459,cafe,,,
Il Pavone,45.4940089,9.143391,restaurant,pizza,,+390239216626
Black Bull,45.4935031,9.1434607,pub,,,+39 02 33003073
Cafè Tabacchi Amelia,45.4501586,9.1797923,cafe,,,
Il Sidro,45.4805228,9.2134165,bar,,,
Corsia del Giardino,45.4691312,9.192414,restaurant,,,
Il piccolo sogno,45.509818,9.2052567,cafe,,,
Kasei,45.5086591,9.2023598,restaurant,japanese,https://www.kaseisushi.it/,+39 02 36578374
Bar Le Betulle,45.5082116,9.2025574,cafe,,,
Belle Donne Bistrot,45.452905,9.1662881,restaurant,,https://www.belledonnebistrot.com/,+390258109894
Bar Giardinetto,45.4998362,9.2117228,cafe,,,
Bar Augusto,45.495421,9.1763226,cafe,,,
Mathara Ambula,45.4942721,9.1874949,restaurant,,,
Enoteca Di Mare,45.4949227,9.1870429,restaurant,italian,,
Bar Monica,45.4951389,9.1869008,cafe,,,
Shin Fusion,45.460745,9.2112079,restaurant,sushi;japanese,,
Nocciolino & sapori,45.5067556,9.1679812,cafe,,,
Dawali,45.4411713,9.1902314,restaurant,lebanese,,
S.P.I.B. Pizza,45.500108,9.1816192,restaurant,pizza,,+39 02 603536
Grand Cafè & Tre Marie,45.5005273,9.1881034,cafe,,,
calligaris,45.4745564,9.1945707,cafe,,,
Osteria della Lanterna,45.4555669,9.1881274,restaurant,italian;pasta;regional,,+39 0258309604
Tom the ordinary market,45.4568172,9.1842867,bar,,https://theordinarymarket.com/,
Il bar Milano,45.4649015,9.191829,bar,,,
KOKO,45.4608859,9.2071134,bar,,https://www.kokomilano.it/,
Joy Bistrot & Cafe,45.4508258,9.1906187,cafe,,,
Meet,45.5024053,9.1570631,restaurant,,,
Spago Bar,45.5023791,9.1537897,bar,,,
Il Tesoro,45.4995312,9.1521028,restaurant,,,+39 02 9144 8233
Café Etniko,45.4777017,9.1776717,pub,,,
Bollani Milano 1930,45.4398938,9.1997154,bar,,,
Bim Bum Bar,45.4397875,9.199735,bar,,,
Mamma Farina,45.441066,9.1993817,restaurant,pizza,,
Ristorante Pizzeria San Mina,45.4922987,9.206262,restaurant,italian;pizza,,+39026691452
Block,45.482397,9.1865722,nightclub,,,
Birrificio artigianale La Buttiga,45.4810185,9.170259,pub,,,
Ristorante Da Gerri,45.4379847,9.200129,restaurant,,https://www.ristorantedagerri.it,+39 02 8928 2600
Ripamonti 130,45.4382422,9.2000786,pub,,https://www.ripamonti130.com,
Ricos Bar Tabacchi,45.4915527,9.1477684,bar,,,
Cibus104,45.440777,9.1986729,restaurant,italian_pizza,https://www.cibus104.it/,+39 02 5390769
L'Anima del Gusto,45.4423625,9.1884147,restaurant,,http://www.lanimadelgusto.it/,+39 02 8951 1578
Pizzeria Orti 16,45.4551588,9.2016404,restaurant,pizza,https://www.orti16.com/,+39 02 42444788
Buffet Stazione Bovisa,45.5022486,9.1590208,cafe,,,
Caffè Villa,45.51781,9.2260564,cafe,,,
Livraghi Bar,45.5162569,9.2241313,cafe,,,
Ristorante Hon,45.5115573,9.2155585,restaurant,japanese,http://www.ristorantehonmilano.it/,
n'ombra de vin,45.4734593,9.1879937,bar,,https://www.nombradevin.it/,+39 02 6599650
Bar tabacchi ricos,45.4915144,9.1478175,bar,,,+390284191749
Dream cafè,45.491324,9.14759,bar,,,+390239257156
La Taverna della Trisa,45.4794738,9.1647193,restaurant,,http://www.tavernadellatrisa.it/,+39 02 341304
Dica,45.4794033,9.1645949,restaurant,pizza,https://dica.milano.it/,+39 02 36705016
Trattoria La Gerla,45.4788837,9.1629933,restaurant,,,
Ristorante Il Pesciolino,45.4803709,9.1610996,restaurant,seafood,https://alpesciolino.it/,
La chicchera,45.4800728,9.1614845,cafe,,,
Ristorante Mes Amis,45.4804762,9.1609521,restaurant,,https://mesamismilano.it/,+39 02 39434364
Bar Atlantic,45.4431132,9.1971647,cafe,,,
Milano Bistrot,45.4738229,9.2109845,restaurant,,https://www.milanobistrot.it/,
Lab Café,45.4533565,9.1388627,cafe,,,+39 02 4129 9114
Nik's & Co,45.4903659,9.2037822,pub,,https://niksandco.it/,
Circle,45.453296,9.1595801,bar,,https://circlemilano.com/,
Trattoria A Casa Nostra,45.4821329,9.1675808,restaurant,,,
La Fortezza,45.4828231,9.1685376,cafe,,,
Il Saronnino,45.4829416,9.1670587,restaurant,,,
Fairouz Gerusalemme,45.4837136,9.1671546,restaurant,lebanese,,+39 02 341533
B2 Burger & Beer,45.4843941,9.1678212,restaurant,burger,http://www.b2burger.com/,+39 02 36798024
C'era una volta una piada,45.4578768,9.1684788,restaurant,regional,https://www.ceraunavoltaunapiada.it/,
Niro Meet Bar,45.4649211,9.1780286,cafe,,,+39 02 8909 2743
Saba & Tu,45.4526,9.1652873,restaurant,,,
Entreé,45.4424606,9.1340064,restaurant,fish,,
B21,45.4627485,9.2008284,cafe,,,
Il Chicco Ricco,45.4633054,9.19969,cafe,,,
Ba-Ba Reeba,45.4633127,9.1996324,restaurant,spanish,http://www.babareeba.it/,+39 02 76022684
Caffè Il Moro,45.4629864,9.2000425,cafe,,,
Panini De Santis - Battisti,45.4628201,9.2005808,restaurant,sandwich,https://www.paninidesantis.it/,+39 0292862257
Bar al Chiossetto,45.4629526,9.2011653,cafe,,,
Xin Fu Ji 25,45.4671539,9.2015003,restaurant,chinese,,+39 02 39461903
Bar Conservatorio,45.4656822,9.2047708,cafe,,,
Family Cafè,45.4670777,9.2020243,cafe,,,
Miyabi,45.4670186,9.2012893,restaurant,sushi,,
Pandenus,45.471314,9.1843521,restaurant,italian;sandwich,https://www.pandenus.it/it/store/pandenus-via-mercato-24/,+39 02 8693391
Boccascena Cafè,45.466045,9.1778296,cafe,,https://www.facebook.com/boccascenacafe/,+393929243823
Caffecioccolata,45.4566896,9.1621426,bar,,,+39 02 3669 7573
Bar Debby,45.4571913,9.1637018,bar,,,+3902435042
Puccia's Brothers,45.4675966,9.1726923,cafe,puccia,,
Bar Il Cenacolo,45.4675185,9.1703071,cafe,,,
Le Grazie,45.4656634,9.1704655,cafe,breakfast,https://www.facebook.com/people/BAR-LE-Grazie/100063685387719/,+390248011458
L'Alter Bar,45.4673026,9.1736899,cafe,,,+39024983916
Shed Bar,45.4687869,9.1717602,cafe,,,
Caffè Monti,45.4690716,9.1713073,cafe,,,
Bottega Saffi,45.469137,9.1719441,restaurant,pizza,,
Mamma Oliva,45.4695197,9.1707704,restaurant,pizza,https://www.mammaoliva.it/,+39 02 4815767
Seoul,45.4546255,9.1715045,restaurant,korean,https://seoul-ristorante-coreano-milano.eatbu.com/,+39 02 8372130
Oyster Point Porta Genova,45.4541511,9.1712368,restaurant,caviar;fish;oyster,https://www.ostricheonline.com,
Fabbrica di grill,45.5002536,9.2211759,restaurant,,,
Cala bianca,45.5002199,9.2213876,restaurant,italian,,
NSUB,45.4996891,9.2238502,cafe,,,
Caffè della piazzetta,45.49973,9.2245066,cafe,,,
Santeria,45.4698063,9.2345112,restaurant,burger;italian,,
La Plancia,45.4370773,9.2307362,restaurant,italian;italian_pizza,,
Mambo Cafe,45.5162195,9.2464769,cafe,italian,,
Al portico,45.5159364,9.2459565,restaurant,pizza;italian,,+39 02 26305091
Original Pizza,45.4619858,9.1952325,restaurant,burger;pizza,,
Cape Town Cafe,45.4527054,9.1756724,pub,,http://capetowncafe.it,+39 02 89403053
El Gian Enoteca,45.4588384,9.1801469,restaurant,,https://elgianenotecamilano.it/,
Bar Lilla,45.4838562,9.1660949,cafe,,,
Premiato Forno Cantoni,45.4843097,9.163454,restaurant,,http://www.fornocantoni.it/,+39 02 33603112
Osteria Le Pietre Cavate,45.4843252,9.1639126,restaurant,,https://www.lepietrecavate.com/,
Bar Simpatia,45.4874111,9.1678626,bar,,,
Golden Lion,45.487396,9.1682381,cafe,,,
Milano Coffee Bar,45.4869125,9.1668643,bar,,,
Kyo,45.4873836,9.1669891,restaurant,fusion,,+390236503610
Bar Linea 84,45.4868874,9.1681684,cafe,,,
El Gainatt de Milan,45.4757877,9.2241843,cafe,,,+39 346 6746259
Bar Mascagni,45.4424887,9.2196507,bar,,,+39 0236748025
El Tipico,45.4419256,9.220648,restaurant,latin,,+39 02 55212960
Trattoria popolare alla Manu,45.5172936,9.1876402,restaurant,italian;pizza,,
Spartacus,45.459459,9.2077458,cafe,,,
Caffé Napoli,45.478056,9.184205,cafe,,,
Sheraton Diana Majestic,45.4738083,9.2068075,bar,,,
God Save the Food,45.4701363,9.1855008,cafe,,https://www.godsavethefood.it/ristoranti/brera/,
Max Mariola,45.4765522,9.1886099,restaurant,romana,https://www.maxmariolarestaurant.com/,
Pascucci,45.465423,9.1977941,cafe,,,
Temakinho,45.4746694,9.1832864,restaurant,brazilian;sushi,https://www.temakinho.com/,+39 02 72016158
Rab,45.4477762,9.1796814,cafe,,,
California Bakery,45.4613655,9.1923151,restaurant,,https://californiabakery.it/,
Etta,45.4528931,9.1733332,bar,,,
Baja Lounge Cafe,45.4613116,9.1416649,cafe,,,
Il Peperone,45.4827926,9.0900285,restaurant,italian;pizza,,
Bosco in città,45.4827681,9.0901734,bar,,,
Trattoria la vecchia guardia,45.4571071,9.1992394,restaurant,,https://www.lavecchiaguardia.it/,+39 02 5510279
Peter Pan,45.4377147,9.1932256,restaurant,pizza,https://pizzeriapeterpan-milano.it/,+39 02 9924 1724
Dolly Bar,45.4378687,9.1930012,cafe,,,
Caffè del Corso,45.4402366,9.2232954,bar,,,
Torrefazione Sant Teresita,45.4404357,9.2228076,bar,,,+39 02 534659
Harry's Bar,45.5152419,9.213733,restaurant,,,
Andry,45.4673136,9.1844751,restaurant,italian;mediterranean,https://www.ristoranteandry.com/,+39 02 86462709
Le Striatelle di Nonna Mafalda,45.4528011,9.1744651,restaurant,italian;mediterranean,https://lestriatelle.it/,+39 02 39811590
Ritmo,45.4518524,9.1760154,bar,,,
Jade Garden,45.4622821,9.1927443,restaurant,,giardinodigiada.it,+39 02 805 3891
Osteria di Brera,45.4745939,9.1876981,restaurant,fish,https://osteriadibrera.it/,+39 02 29061051
Pacifico,45.476854,9.1886367,restaurant,peruvian,https://wearepacifico.it/,+39 02 87244737
Latteria San Marco,45.4760491,9.1886139,restaurant,,,
El Tombon de San Marc,45.4753913,9.1886005,restaurant,regional,https://eltombon.it/,
Satokina,45.4751838,9.188924,restaurant,japanese,,
Santo Wine Bistrot,45.4746414,9.1883622,restaurant,,https://santobistrotmilano.com/,
Locanda Perbellini Bistrot,45.4766615,9.1896793,restaurant,italian,https://locandaperbellini.it/,+39 02 36631450
Volemose Bene,45.4767036,9.1894977,restaurant,regional,https://www.volemosebenemilano.it/,+39 02 36559618
El Tabachée,45.4768127,9.1888674,restaurant,regional,,
Yazawa,45.4758817,9.1894373,restaurant,japanese,https://www.yazawa.it/,+39 02 36799710
Bar Mirabello,45.4751859,9.1903347,cafe,,,
Amami,45.4806283,9.1926619,restaurant,,https://www.amamiristorante.com/,+39 02 65560388
Le Vrai,45.47983,9.1946873,restaurant,french,http://www.levrai.it/,+39 02 36630790
caffe Zanzibar,45.5203257,9.2267998,bar,,,
Bar Flash,45.5206828,9.2248364,bar,,,
Tony Ristorante Pizzeria,45.5196552,9.2266169,restaurant,pizza,,
Gran bar,45.5199378,9.2232173,bar,,,
Luna Piena,45.5187702,9.2255917,cafe,,,
Amadeus,45.5162316,9.2448619,cafe,,,
Moon sushi restaurant,45.5163378,9.2448727,restaurant,japanese,,+390236554434
Obica Duomo,45.4649403,9.1920317,restaurant,,https://obica.com/,+39028852453
Osteria Al Molo 13,45.4672026,9.1448285,restaurant,,https://www.molo13.it/,+39024042743
Ristorante Omega 3,45.4666894,9.2085783,restaurant,seafood,http://ristoranteomega3.it,+39027602411
Ficopalo Bistrot,45.4567435,9.1832153,restaurant,italian,https://www.ficopalo.it/,+390297106448
Porta Renza,45.476619,9.2066343,restaurant,italian_pizza;italian;local,,
Caffè Napoli,45.4680025,9.1784039,cafe,,,
Bistrò,45.4656177,9.1797484,restaurant,italian,,
Parco Sushi,45.4658096,9.1793615,restaurant,sushi,,
"Tutto bene, grazie",45.4662107,9.1771781,restaurant,,https://www.tuttobenegrazie.it/,+390284215056
Il Magentino,45.4658204,9.1792649,cafe,,http://www.magentinomilano.it/,+39 02 84945372
Qui si mangia,45.4851932,9.1982487,restaurant,italian,,
Assaje,45.4899138,9.1895328,restaurant,pizza,,
"Platina ""Immagina la Pasta""",45.4782018,9.2055957,restaurant,italian,http://www.platinapasta.it,+390229522711
Osteria I Sapori del Mare,45.4691837,9.2184721,restaurant,,,
Cafè Sawa,45.4449048,9.1550015,cafe,,,
Pestalozzi 1,45.4474037,9.1551335,bar,,,
Spoon,45.4510619,9.1943566,restaurant,,https://www.spoonmilano.it/,+39 02 58322922
Bligny Cafè,45.451048,9.1959971,restaurant,chinese,,
Gino Sorbillo,45.464877,9.1956635,restaurant,pizza,https://www.sorbillo.it/,+39 02 45375930
Cartoline Caffè,45.4640296,9.1784813,restaurant,,,+39 02 36509490
Bar El Canton,45.4640587,9.1803646,cafe,,,
Caffè Le Tre Vie,45.4606863,9.1796736,cafe,,,
Barcollando,45.4602435,9.1767986,cafe,,https://www.barcollandocafe.it/,
Just Cafè,45.4602717,9.1771178,cafe,,,+390239831241
Portuga,45.4607374,9.1765505,cafe,,,
Norcineria Nobili,45.4604843,9.1773954,restaurant,,https://www.norcinerianobili.it/?page_id=3627,+39029712145
Crumb Snack & Cafe,45.460774,9.176407,cafe,,https://www.instagram.com/crumbsnackandcafe/,
Fresco Solo Trattoria,45.4800611,9.1867477,restaurant,italian,https://frescotrattoria.it/location/milano-solo-trattoria-garibaldi/,
Filante,45.4849538,9.1594018,restaurant,pizza,,
Pizzeria Spontini,45.482779,9.1590974,restaurant,pizza,https://spontinimilano.com/pizzerie/MILANO-ARONA,+39 02 50041287
Mookuzai,45.4829135,9.1586427,restaurant,japanese,,
Lazy Tom's Cafe,45.484505,9.1587613,cafe,,,
Milano Cafè,45.4889638,9.2246747,cafe,,,
Pattini,45.4823634,9.2124284,cafe,,,+39 02 29516010
La Latteria,45.4524612,9.1600783,cafe,,,
Cacau Temakeria,45.4523724,9.1601315,restaurant,sushi;brazilian,,+39 02 425888
Cocciuto,45.4538724,9.1633708,restaurant,pizza,https://www.cocciuto.com,+390236528327
Caffè del Sole,45.4595137,9.1654883,bar,,,+390248000827
Marulli Cafè,45.4558821,9.1663914,bar,,,+390247761737
Vetra,45.451678,9.1792744,pub,,https://vetra.beer/,+390296450794
Babitonga Cafè,45.481346,9.1846025,bar,,,
Bel Paese,45.4891143,9.2108935,restaurant,,,
Mama Africa,45.4870571,9.2117572,cafe,,,
Molino,45.4893493,9.2100379,restaurant,pizza,,
Cafè Empire,45.488835,9.2110786,cafe,,,
Giorgia's Cafe,45.4881731,9.2114072,cafe,,,
Cibò,45.4761665,9.2159971,restaurant,italian,https://www.cibonatura.com/,
La Colubrina,45.4773659,9.2063294,restaurant,italian,,
I 12 Gatti,45.4664131,9.1898728,restaurant,,,
Ral8022,45.4523462,9.1734918,bar,,https://www.ralmilano.it/ral-cocktail-bar/,
Bar Tabacchi Nazionali e Esteri,45.498007,9.1954207,cafe,,,
Ciccio pizza,45.4985992,9.1966605,restaurant,pizza,,
Shancheng,45.4530168,9.1743524,restaurant,chinese,https://shancheng-ristorante-cinese.eatbu.com/,
MAVI Istanbul,45.4962396,9.1927184,restaurant,kebab;pizza;steak_house;turkish,,
Bella Pizza,45.4970425,9.1932776,restaurant,pizza;italian;kebab,,+39 02 6990 0561; +39 371 579 8825
Hernry's Cafè,45.4520877,9.1819995,pub,,,+39 02 837 3335
Cafè e caffè,45.5171042,9.2444001,cafe,,,
Family Bar,45.5174641,9.2450264,cafe,,,+390226309333
IYI fusion experience,45.4549236,9.1804345,restaurant,japanese,https://iyifusion.it/,+390283660979;+390274239327
La Crota - Trattoria con pizza,45.4588329,9.1795252,restaurant,,,+39 02 839 5992
I love café,45.512251,9.2275366,cafe,,,
Trattoria La Madonnina,45.512047,9.2263927,restaurant,regional,,
Pizzeria Santa Maria,45.5121363,9.2261419,restaurant,pizza;fish;meat,,+390227002462
Orsonero Coffee,45.4777758,9.2112915,cafe,,,
mugs & co.,45.4615841,9.2111592,cafe,,http://mugsandco.it,
type,45.4896812,9.1892852,cafe,,,
Turkuaz,45.4912404,9.1617858,restaurant,turkish,,
Mudec,45.4513992,9.1617638,bar,,,
Fish bar de Milan,45.4753292,9.1889881,restaurant,fish,https://fishbar.it/,
La Birrofila,45.4382102,9.1845842,pub,,https://labirrofila.com/,+39 02 3672 3336
Wagamama,45.5224082,9.2150865,restaurant,asian,https://www.wagamama.it/en/ristoranti/milano-bicocca,+39 02 6433521
