venue_name,lat,lon,amenity,leisure,sport,website,phone,addr_street,addr_city,addr_postcode,opening_hours,brand,operator
Shakti Yoga,45.4478697,9.1631033,,fitness_centre,yoga,https://www.shaktiyoga.net/,,,,,,,
Campo da Beach Volley,40.527838,17.4399061,,sports_centre,,,,Via Abebe Bikila,Grottaglie,74023,,,
Campo da calcio,40.5281071,17.4403164,,sports_centre,,,,Via Abebe Bikila,Grottaglie,74023,,,
Stadio sportivo D'amuri,40.527104,17.4391524,,sports_centre,,,,Via Abebe Bikila,Grottaglie,74023,,,
Palombaio,41.6510882,15.6210796,,sports_centre,climbing,,,,,,,,
Falesia San Lorenzo,45.4193051,11.2558654,,sports_centre,climbing,,,,,,,,
Palestrina Montasico,44.3406097,11.158775,,sports_centre,climbing,,,,,,,,
Fitland center,45.6529265,9.1355899,,fitness_centre,,,,Via Torquato Tasso,Barlassina,20825,,,
Palestra Dynamic,45.6080443,9.5211497,,fitness_centre,fitness,,,Via Trento e Trieste,,20056,,,
Centro Ginnastica,45.4384079,9.1541487,,fitness_centre,,,,Via Santa Rita da Cascia,,,,,
Break Fit,45.0594179,7.6708755,,fitness_centre,,,,Via Pastrengo,Torino,10128,,,
Palestra Comunale di Sant'Erminio,43.1177701,12.4033598,,fitness_centre,volleyball,,,,,,,,
Anytime Fitness,45.451087,9.1786462,,fitness_centre,,https://www.anytimefitness.it/palestra/it-0018/milano-mi-20136/,,Corso Luigi Manusardi,Milano,20136,24/7,Anytime Fitness,
Drofitness Club,45.9596863,10.9131049,,fitness_centre,,,,SS45bis,Dro,38074,,,
CrossFit Albalonga,41.7116679,12.6300119,,fitness_centre,,https://www.crossfitalbalonga.com/,+39 3668362898,Via Quarto Negroni,,,,,
Palestra Danilo Boxe,41.7124362,12.6299178,,fitness_centre,boxing,https://www.facebook.com/daniloboxeariccia/,+39 0693495168,Via Quarto Negroni,,,,,
La Grola,45.5353679,10.8258417,,sports_centre,climbing,,,,,,,,
Acquedotto padel club,41.8778051,12.5849128,,sports_centre,padel,,+39 06 2306479,Via delle Nespole,Roma,00172,,,
Centro Sportivo di Vigolzone,44.9137876,9.6631529,,sports_centre,,,,,,,,,
Dragonfly,36.9749716,15.1976383,,fitness_centre,,,,,,,,,
eMotion,41.8617587,12.6217263,,fitness_centre,multi,,,,,,,,
Dimensione Fitness,36.9744266,15.198724,,fitness_centre,,,,,,,,,
AB Studio Personal Trainer,44.3702086,9.1485192,,sports_centre,,,,,,,,,
Body Mind Pilates,44.3700173,9.1479722,,sports_centre,pilates,,,,,,,,
Fit Active,45.5493272,9.3920953,,fitness_centre,fitness,,,,,,,,
Palestra Gym Tonic,46.0115861,11.8846535,,fitness_centre,gymnastics,https://www.gymtonicfeltre.com/,+390439304598,Via Cavalieri di Vittorio Veneto,Feltre,32032,Mo-Fr 9:30-21:30; Sa 9:30-14:30,,
Lasergame Sesto,45.5219952,9.224881,,sports_centre,laser_tag,https://www.lasertagmilano.com/,,Via privata Viserba,,,,,
Piscina Villa Sagna,41.7910643,12.6764377,,sports_centre,swimming,,,,,,,,
Piazzeta,36.8351479,14.8432894,,sports_centre,climbing,,,,,,,,
Studio Tiger,45.4795283,9.2079138,,sports_centre,karate;taekwondo,https://www.tigertaekwondo.it/home,,,,,,,
Sirock Gym,38.8701872,16.6086516,,fitness_centre,,,,,,,,,
EMS Crio,37.226837,14.5214824,,fitness_centre,,,,,,,,,
"Centro sportivo ""San Pietro""",44.8275908,8.453594,,sports_centre,,,,Via Matteotti,Bergamasco,15022,,,
Aero Gravity,45.5150406,9.0889615,,sports_centre,indoor_skydiving,,,Via Gabriele D'Annunzio,Pero,20016,Tu-Su 08:00-23:00; Mo 13:00-23:00,,
Impulse Fitness,41.2072468,14.504749,,fitness_centre,,,,Strada Provinciale 113 Via San Giovanni,Telese Terme,,,,
Club Fitness Arese,45.556113,9.0748682,,fitness_centre,,,,,,,,,
Rock Stadium,46.3219799,9.4115576,,sports_centre,climbing,https://www.campingacquafraggia.com/Marmittegiganti.htm,,,,,,,
Planet Fitness,45.5379414,9.3932436,,fitness_centre,,,,,,,,,
Fitness Center,40.7029734,17.3257185,,sports_hall,fitness,,,Via Massafra,Martina Franca,74015,,,
People Fitness,40.6046184,17.2349451,,fitness_centre,fitness,https://crossfitp2fcrispiano.com/,+39 099 613351,Corso Vittorio Emanuele,Crispiano,74012,Mo-Su 08:00-23:00,,
Parco Calisthenics,45.7738695,8.8786311,,fitness_station,fitness,,,,,,,,
Gym Tonic,43.6298438,10.6241436,,fitness_centre,,,,,,,,,
Isola di Pasqua,45.8145638,9.4473005,,sports_centre,climbing,,,,,,,,
Carancino Green Padel,37.0995913,15.1847577,,sports_centre,,,,,,,,,
CrossFit,45.0666283,7.6569822,,fitness_centre,,,,,,,,CrossFit,
Spazio Kinesis,43.614691,13.526273,,fitness_centre,,,,Via Trieste,Ancona,60124,"Mo-Fr 06:00-21:00; Sa 06:00-14:00; Su,PH off",,
Via i 2 Marimba,45.6199339,7.7507339,,sports_centre,climbing,,,,,,,,
essere ora,46.0452742,13.2511598,,fitness_centre,yoga,,,,,,,,
Aqua Vitae Sporting Club,37.0672103,15.2408078,,sports_centre,,,,,,,,,
Postura & Mente,46.0515564,13.2631343,,fitness_centre,pilates,,,,,,,,
Palestra Fit Exptress,44.8533813,11.5864204,,sports_centre,fitness,,,,,,,,
Pump,40.1131205,18.2960862,,fitness_centre,sala_pesi,,,Via Antonio Montefusco,Maglie,73024,,,
Igea Club,40.8503708,14.3550594,,fitness_centre,,,,Viale delle Rose,Cercola,,,,
Pianeta Salute,45.3093888,8.0245411,,fitness_centre,,,,,,,,,
Falcon Fitness,39.2383691,9.1213402,,fitness_centre,,https://www.falconfitness.net/,,,,,,,
I Love Pilates,45.5514166,9.075134,,fitness_centre,pilates,https://ilovepilates.it/,+393515053506,Via Venticinque Aprile,Arese,20044,Mo 08:00-20:00; Tu-Fr 08:00-21:00; Sa 08:00-13:00; Su off,,
Vertex,45.5516939,9.0750743,,fitness_centre,fitness,https://www.vertexarese.it/,+393802425090,Via Venticinque Aprile,Arese,20044,Mo-Fr 08:00-20:00; Sa-Su off,,
La Luna Argentea,45.9740559,10.91495,,sports_centre,climbing,,,,,,,,
UP Level - Frattamaggiore,40.9299326,14.2698035,,fitness_centre,,,,,,,,,
Falesia dei Ghez,46.019813,9.2867205,,sports_centre,climbing,,,,,,,,
Yogalab,41.8959024,12.5122643,,fitness_centre,yoga;pilates;exercise,,+39 379 284 1801,Via di Porta Labicana,,,,,
Pilastro Stefani-Bellori,45.6072976,10.9974238,,sports_centre,climbing,,,,,,,,
Pista di motocross,43.8649938,7.8169703,,sports_centre,motocross,,,,,,,,
The Farm Boulder Gym,43.8076044,10.5045409,,sports_centre,climbing,,+39 0583 547286,Via di San Pieretto,Capannori,55060,"Mo, We, Fr 16:00-23:00; Tu, Th 09:30-23:00; Sa-Su 13:00-19:30",,
Akrai Padel,37.0692371,14.9109122,,sports_centre,,,,,,,,,
orange palestre,45.0234403,7.6418912,,fitness_centre,fitness,https://www.orangepalestre.it/palestra/lingotto/,,Via Cercenasco,Torino,10135,Mo-Fr 07:00-23:00; Sa 09:00-19:00,,
New Energy,45.555339,9.3861682,,fitness_centre,,,,,,,,,
Padel X3,37.1782808,15.1433337,,sports_centre,padel,,,,,,,,
ASD PLANET FITNESS EVOLUTION,41.0392073,14.3143752,,fitness_centre,,,,Via Domenico Cirllo,,,,,
Ifo,40.8560808,14.2806219,,fitness_centre,,,,,,,,,
U3 Universo Sport Center,42.5737583,14.0964028,,sports_centre,swimming,,,,,,,,
FitActive,45.6358873,12.5475607,,fitness_centre,,,,Via Vittorio Veneto,San Donà di Piave,30027,24/7,FitActive,
Crossodromo Mx Planet,37.224703,15.138908,,sports_centre,motocross,,,,,,,,
.618 resolution training,45.6781186,9.2091002,,sports_hall,fitness,,,Via Pola,Giussano,20833,,,
Fontesecca,43.3421091,11.9299073,,sports_centre,swimming;tennis,,,,,,,,
Nextraininglab,45.6782898,9.2090852,,fitness_centre,fitness,,,Via Pola,Giussano,20833,,,
Falesia Bassa di Grotti,42.3739715,12.9222252,,sports_centre,climbing,,,,,,,,
Dynamic up,45.6380518,9.08464,,fitness_centre,fitness,https://dynamicup.it,+3292465831,Via Aldo Moro,Cogliate,20815,Mo-Fr 06:30-22:00; Sa 08:30-17:00; Su 08:30-12:30,,
Via di Chimbo  - 1 x 5A,45.4051475,7.5324681,,sports_centre,climbing,,,,,,,,
Sportland,37.27547,15.1957414,,sports_centre,,,,,,,,,
Padel Club Brucoli,37.272324,15.1923054,,sports_centre,,,,,,,,,
Falesia del Belvedere,45.7958349,8.0258416,,sports_centre,climbing,,,,,,,,
Falesia del Sole,45.7957858,8.0273239,,sports_centre,climbing,,,,,,,,
A S D Il David,41.7013297,12.6842664,,fitness_centre,,,+39 06 939 7080,Via Napoli,Genzano di Roma,00045,,,
Denny Gym,45.0669417,7.6133578,,fitness_centre,,,,,,,,,
Palestre Italiane,45.4443489,9.1633987,,fitness_centre,,https://www.palestreitaliane.it/palestre/milano/cassala/,,Viale Cassala,Milano,20143,"Mo-Fr 06:45-23:00; Sa,Su 09:00-19:00",,
Palestra California,45.4965826,10.3539647,,fitness_centre,,,,,,,,,
E-crazy Cart,37.0350329,15.0554766,,sports_centre,karting,,,,,,,,
Eolo Sport City,45.6349807,8.8349721,,sports_centre,padel;futsal;pickleball,https://eolosportcity.it/,+39 331 388 6880,Corso Sempione,Busto Arsizio,21052,Mo-Fr 8:30-23:30; Sa-Su 8:30-20:30,,
Bergkristall Sektor C,46.8036302,11.1130877,,sports_centre,climbing,,,,,,,,
Klettergarten Bergkristall Sektor A,46.8037714,11.1140536,,sports_centre,climbing,,,,,,,,
Palestra New Fitness Asd,38.0925275,13.3335252,,fitness_centre,fitness,,,Via Giovanni Villani,,,Mo-Fr 08:30-22:00; Sa 09:00-14:00,,
Fit Express,45.5956498,9.1750297,,fitness_centre,fitness,https://www.fitexpress.it/club/varedo/,,Via Genova,Varedo,20814,24/7,Fit Express,FIT EXPRESS HOLDING S.r.l.
GymTonic,44.110002,9.9515812,,fitness_centre,fitness,,+39 0187 621528,Via Pecorina,Sarzana,19038,,,
Centro Sportivo Collegio San Giuseppe Torino,45.0630135,7.686352,,sports_centre,swimming;five-a-side,https://www.csgsport.it/,+39 011 8128765,Via dei Mille,Torino,10123,"Mo-Fr 08:00-11:45,12:15-20:00; Sa 10:00-15:00",,
La Via del Respiro,45.5005771,9.1493064,,fitness_centre,yoga,,,,,,,,
Crossodromo Hi Fly,37.3308694,15.031389,,sports_centre,motocross,,,,,,,,
Circolo Tennis Acireale,37.6221879,15.1475716,,sports_centre,multi,,,,,,,,
Falesia Placche di Baone,45.9245328,10.8718396,,sports_centre,climbing,,,,,,,,
Como Fitness Club,45.8070995,9.0802485,,fitness_centre,,https://www.comofitnessclub.it/,,Via Luigi Einaudi,,22100,Mo-Su 05:00-23:00,,
Hobby Sport,37.0924178,15.1501036,,fitness_centre,,,,,,,,,
TechFitness,45.9109083,10.8719363,,fitness_centre,,https://www.techfitness.it/,+39 349 439 8031,Via Santa Caterina,Arco,38062,,TechFitness,
Palestra 18 Vie,45.4539532,7.4960504,,sports_centre,climbing,,,,,,,,
Box Crossfit Arco,45.9126585,10.8765297,,fitness_centre,,https://www.crossfitarco.it,+39 380 6882316,Via Narzelle,Arco,38062,,,
Fitup,45.6393215,9.2049219,,fitness_centre,,,,Via Giovanni Pacini,Seregno,20831,,,
Centro sportivo Italo,45.6896591,9.8268797,,sports_centre,soccer,,+39 035 944778,,,,,,
VFit,38.2169904,15.2391678,,fitness_centre,,,,,,,,,
Centro Sportivo,45.1805763,11.6286011,,sports_centre,,,,via Nuova,Vighizzolo d'Este,,,,
Dreams Fitness,38.2134593,15.2439937,,fitness_centre,,,,,,,,,
Palestra Fratelli Tutti,44.4100699,8.9313546,,sports_centre,,,,,,,,,Parrocchia di Nostra Signora delle Vigne
Club Ippico San Giorgio,45.9031045,10.8701389,,sports_centre,,https://www.clubippicosangiorgio.it/,+39 3441406265,Via Narzelle,Arco,38062,,,
settore strapiombi,45.9819857,8.3978275,,sports_centre,climbing,,,,,,,,
A.S.D. Gymnica,45.9055588,10.8771531,,,fitness,,,Via Aldo Moro,Arco,38062,,,
Linea Sport GYM,38.4864858,14.9655766,,sports_centre,,,,,,,,,
SPACE: Verbania,45.9421043,8.4707871,,sports_centre,trampoline;skiing,https://spaceverbania.com/,,,,,,,
Piscina Blue Park,45.1438856,7.5689154,,sports_centre,,,,Viale Medici Del Vascello,Druento,10040,Mo-Su 10:00-19:00,,
Piscina Comunale di Rho,45.5363084,9.0637503,,sports_centre,swimming,,,,,,,,
New Dynamic Centre,45.8100402,13.3553778,,fitness_centre,,,,Via della Ferrovia Vecchia,Cervignano del Friuli,33052,,,
a.s.d. Dance Arts Caribe & Fitness,41.3044654,16.2807094,,fitness_centre,gymnastics;dancing;pilates;kizomba;reggaeton,,+39 320 435 7694,Via Padre Raffaele Dibari,Barletta,76121,"Mo,We,Fr 16:00-20:30",,
Diamond,40.8255335,8.4117991,,fitness_centre,,,,,,,,,
Spartan 01 Arena Softair CQB,45.3567346,7.6872407,,sports_centre,softair,,,Via San Ponso,Salassa,10080,"Mo-Su 08:00-23:00 ""on reservation""",,
Palestra Big Master,37.0847313,15.1607198,,fitness_centre,,,,,,,,,
"A.S.D Circolo ""Tennis Parco degli Ulivi""",40.6782805,16.5770545,,sports_centre,soccer;tennis,https://www.volee.it/campi-da-tennis/a-s-d-circolo-tennis-parco-degli-ulivi,+39 0835 332770,,,,,,
Balze di Guardamonte,44.8176981,9.0906977,,sports_centre,climbing,,,,,,,,
Centro di meditazione OSHO Kaivalya,40.6648555,16.6093534,,fitness_centre,yoga,,,,,,,,
Vita parcours,45.6641936,13.108741,,fitness_station,fitness,,,,,,24/7,,
Xtreme fitness,45.9958218,11.2545767,,fitness_centre,,,,Viale Trento,Caldonazzo,38052,Mo-Fr 09:30-22:00; Sa 09:30-17:00; Su off,,
FitActive,45.6828465,11.934279,,fitness_centre,,,,Via dei Faggi,Castelfranco Veneto,,24/7,FitActive,
Yoga Matha asd,40.670823,16.5817614,,fitness_centre,yoga,,+39 0835 333978,,,,,,
Viette,46.1333212,8.5054369,,sports_centre,climbing,,,,,,,,
Circolo Tennis Donoratico,43.1703399,10.5756225,,sports_centre,tennis,,,,,,,,
ASD Donoratico Volley,43.1703772,10.5762602,,sports_centre,volley,,,,,,,,
Performance Fitness Center,45.8962456,10.851874,,fitness_centre,,http://www.performance-fitness-center.it/,+39 0464 551392,Via San Nazzaro,Riva del Garda,38066,,,
Non Solo Fitness,45.8965621,10.8525342,,fitness_centre,,https://www.non-solofitness.it,+39 0464 557739,Via Edoardo Modl,Riva del Garda,38066,,,
Carbofitness,44.2852886,11.8695327,,fitness_centre,,,,Via Giuliano da Maiano,,,Mo-Fr 08:00-21:00,,
Energia,42.8517703,13.5788171,,fitness_centre,fitness,,+39 0736 981232,,,,,,
Bocciofila La Novella,44.3800252,7.5462108,,sports_centre,,,,,,,,,
Long Beach,43.9220993,10.8895731,,sports_centre,beachvolleyball,,,Via Don Lorenzo Milani,,,,,
Padel Club Sortino,37.1605175,15.0379872,,sports_centre,padel,,,,,,,,
Cali Club,37.1616376,15.0382286,,sports_centre,padel,,,,,,,,
Moving Planet,40.631645,15.8031556,,fitness_centre,,,,Via Leonardo da Vinci,,,,,
Italian Ski Academy,46.2429038,10.8394349,,sports_centre,ski,,+393772242774,Via Zeledria,Pinzolo,38086,,,
Calisthenics Park,45.8819306,10.8482527,training,fitness_station,fitness,,,,,,24/7,,
Palestra ICON,43.3502564,12.9256002,,sports_centre,fitness,https://www.iconpalestre.it,+39 07324082,Via Dante Alighieri,Fabriano,60044,"Mo-Fr 06:00-24:00; Sa,Su 08:00-20:00",ICON Palestre,
Centro Padel Lentini,37.2843952,14.985939,,sports_centre,padel,,,,,,,,
Fitness Akademy,45.7766809,12.9233603,,fitness_centre,,https://www.fitnessakademy.it/,+39 338 287 8329,Via Enrico Fermi,Fossalta di Portogruaro,30025,,,
Scuola di volo Prodelta,42.8287155,13.213904,,sports_centre,,https://prodelta.it,+39 339 563 5456,,,,,,
La Sbarra,43.426679,12.9959985,,sports_centre,climbing,,,,,,,,
G.M.D.,46.0683488,10.9785278,,sports_centre,climbing,,,,,,,,
Giubileo,46.0688081,10.9782071,,sports_centre,climbing,,,,,,,,
GSL-GYM Fitness Passion,44.2209374,11.3081764,,fitness_centre,,https://www.gsl-gym.it/,,Via Savena,Monghidoro,40063,,,
Neapolis,40.6321776,15.8121962,,sports_centre,swimming; fitness,,,Via della Chimica,Potenza,85100,Mo-Fr 9:00-22:00,,
Centro Danza ASD,40.6750103,16.5999725,,fitness_centre,,,,Via Marconi,,,,,
fit up,45.8028946,9.2272302,,sports_hall,fitness,,,,,,,,
Falesia delle Quare,45.7773612,8.0412669,,sports_centre,climbing,,,,,,,,
Black Bull,44.6958916,8.0407991,,fitness_centre,pilates;crossfit;boxing;kickboxing;judo;fitness;weightlifting,https://www.blackbullfightclub.it,+39 338 8842000,Via Venticinque Aprile,Alba,12051,"Mo,We,Fr 09:00-22:00; Tu,Th 07:00-22:00; Sa 09:00-17:00",,
Roller Club Arenzano A.S.D.,44.4041308,8.6628398,,sports_centre,roller_skating,,+39 392 7006945,,,,,,
Palestra Sandro Pertini,45.2754036,7.4777587,,sports_centre,volleyball,,,Via della Palestra,Lanzo Torinese,10074,,,
Palestra A.S.D. Team Atlantide,45.8971413,10.838587,,fitness_centre,fitness;pilates;nordic_walking;powerlifting;kettlebell;bodybuilding;weightlifting;indoor_cycling,www.teamatlantide.it,+39 349 4280717,Via Marone,Riva del Garda,38066,,,
Croux,45.6344951,7.0611289,,sports_centre,climbing,,,,,,,,
Crossodromo Extreme Sport,37.2598836,14.818891,,sports_centre,motocross,,,,,,,,
Palestra Fit & Fun,45.8969269,10.8412309,,fitness_centre,,https://www.fitfun.it/,+39 349 1848203,Via Monte Misone,Riva del Garda,38066,,,
ASD Bocciofila Caccialanza,45.4954694,9.2281448,,sports_centre,bowls,https://asdcaccialanza.webnode.it/,+39 02 2826059,,,,,,
fitness studio trainer,45.5374564,12.6370689,,fitness_centre,fitness,,,,,,,,
20' minutes training lab,45.01486,7.8267214,,fitness_centre,gymnastics,,,,,,Mo-Fr 07:00-21:00; Sa 08:00-16:00; Su off,,20' minutes training lab
Planet Gym,41.1323408,16.5470517,,fitness_centre,fitness;yoga;pilates;karate,,,Via Francesco Tatulli,Terlizzi,70038,,,
Action Fit Fitness Elite Liguria,45.4435444,9.174787,,fitness_centre,,https://www.actionfit.it/,,Viale Liguria,Milano,20143,,,
Monkey box,44.3186276,8.4723104,,fitness_centre,gymnastics,,,,,,,,
McFit,45.4381281,10.9889685,,fitness_centre,,,,Via Daniele Manin,,,,McFit,
Black Gym,43.9392324,10.9009445,,fitness_centre,,,,,,,,,
Grumes Fitness Club,46.2203135,11.2938555,,fitness_centre,fitness,,,,,,"PH,Mo-Su 07:00-21:00",,
CrossFit Jesolo,45.5055022,12.6325067,,fitness_centre,,,,,,,,,
Piscina pubblica San Stino di Livenza,45.7398211,12.7018077,,sports_centre,swimming,,,Via Fosson,San Stino di Livenza,30029,,,
Falesia Doss di Santa Brigida,46.2908448,10.8765289,,sports_centre,climbing,,,,,,,,
La Sala delle Armi,45.0522315,7.6847845,,fitness_centre,,http://lasaladellearmi.it,+39 346 242 4037,Viale Carlo Ceppi,,10126,"Mo, We, Fr 20:30-22:30",,
Sport Uno,45.9557732,12.9789142,,fitness_centre,,,,Via Circonvallazione Sud,Codroipo,33033,,,
L'acacia,45.4525774,12.485685,,fitness_centre,fitness,,,,,,,,
King & Queen,45.5197479,10.2331194,,fitness_centre,,,+39 333 6659129,Via Giacomo Cappellini,,,Mo-Fr 09:00-21:30; Sa 09:00-18:00; Su 09:00-13:00,,
Control Fitness,45.4643946,9.1604982,,fitness_centre,fitness,https://www.controlfitness.it/,,Via Polibio,Milano,20144,,,Control Fitness A.S.D.
IschiaSalusClub,40.7488623,13.9141951,,fitness_centre,yoga;fitness,https://www.ischiasalus.it/,+39 081 333 0177,,,,,,
EuropaDanza,45.055548,7.6291056,,sports_centre,multi,,,Via Guido Reni,,,,,
Agility Forest,46.2599892,11.7900119,,sports_centre,,,,,,,,,
Il Paladino,42.2409875,12.2278574,,fitness_centre,,,,,,,,,
ASD Rockmadness,40.7388228,8.5253114,,sports_centre,climbing,,,Strada 28,Sassari,07100,,,
Punto Fitness,45.4906834,9.6399249,,fitness_centre,,,,,,,Mo-Fr 10:00-22:00; Sa 14:30-17:30,,
4FIT - Le palestre del futuro,42.4564667,14.1779895,,fitness_centre,fitness;weightlifting;cycling,https://www.fourfit.it/,+39 085 415 9484,Via Federico Fellini,Spoltore,65010,Mo-Fr 06:30-23:00; Sa 08:00-19:00; Su 08:00-13:00,,
Black Dragon Team,37.0804978,15.2824625,,sports_centre,martial_arts,,+39 389 2578456,,,,,,
"Falesia ""Il Bosco Incantato""",42.5268055,13.0417303,,sports_centre,climbing,,,,,,,,
Rock it Climbing Roma,41.8939442,12.5381418,,sports_centre,climbing,https://www.rockit-arrampicataroma.it/,+39 380 586 9948,Via Biordo Michelotti,Roma,00176,Mo-Fr 08:00-23:00; Sa-Su 10:00-19:00,,
La Rossa,45.8847357,8.4448908,,sports_centre,climbing,,,,,,,,
Sport & Fit,45.9363456,13.6105396,,fitness_centre,,,,,,,Mo-Fr 06:00-22:00; Sa 08:00-14:00,,
Palestra 0.2,43.9992196,12.4259066,,fitness_centre,fitness;gymnastics,,+393661988237,Via Statale Marecchia,Villa Verucchio,47826,Mo-Fr 06:00-24:00; Sa 08:00-20:00; Su 09:00-16:00,,
Wellness Firenze Marathon,43.7773841,11.2806644,,fitness_centre,,,,,,,,,
Canottieri Moltrasio,45.8614426,9.1029212,,sports_centre,rowing,,,,,,,,
Hut Fit,45.64708,9.6292317,,fitness_centre,,,,Via Guzzanica,,,,,
Vento d'Autunno/Bulletproof,44.4522556,8.6303834,,sports_centre,climbing,,,,,,,,
4 Balzi,44.4520889,8.630795,,sports_centre,climbing,,,,,,,,
Spigolo Nord,44.4558145,8.6302566,,sports_centre,climbing,,,,,,,,
Dolla Wellness,43.8906154,8.0419861,,fitness_centre,,,,,,,,,
FitActive,40.6351168,14.9058099,,fitness_centre,,,,,,,,,
FitActive,45.5505387,9.2157621,,fitness_centre,gymnastics,,,,,,,,
Circuito 1,45.9917332,10.2280831,,fitness_station,fitness,,,,,,,Skyfitness,
Thi Chi Spinners,45.9917876,10.2280146,,fitness_station,fitness,,,,,,,Skyfitness,
Leg Press,45.9917729,10.2280432,,fitness_station,fitness,,,,,,,Skyfitness,
Rower Machine,45.9917549,10.2280196,,fitness_station,fitness,,,,,,,Skyfitness,
Lat Machine,45.991769,10.2279918,,fitness_station,fitness,,,,,,,Skyfitness,
Twister Station,45.9917356,10.227994,,fitness_station,fitness,,,,,,,Skyfitness,
Rider Machine,45.9917497,10.2279662,,fitness_station,fitness,,,,,,,Skyfitness,
Chest Press,45.9917662,10.2279984,,fitness_station,fitness,,,,,,,Skyfitness,
Hand Bike,45.9917912,10.2280186,,fitness_station,fitness,,,,,,,Skyfitness,
S'Atta Ruja,40.2883196,9.5937594,,sports_centre,climbing,,,,,,,,
Villa...ge,44.0119428,12.4195665,,sports_centre,soccer;volleyball,,,Via Casetti,Villa Verucchio,47826,,,
Campo sportivo “F.Martin”,44.8896229,7.3491535,,sports_centre,multi,https://www.atleticapinerolo.com,,Via Carlo Merlo,Pinerolo,10064,,,
cesaredasesto24,45.4588054,9.1712698,,sports_hall,pilates,https://www.cds24-pilates.com/,+390287381261,Via Cesare da Sesto,Milano,20123,Mo-Fr 08:00-21:00; Sa 09:00-13:00; Su off,,Sportiva Dilettantistica Cesare da Sesto 24
Boxestation,44.9971525,9.0072341,,fitness_centre,boxe,,+39 389 824 3864,,,,Mo-Fr 18:30-21:00,,
Rocca di Perudun,44.4890156,8.5886463,,sports_centre,climbing,,,,,,,,
