name,lat,lon,amenity,cuisine,website,phone,opening_hours,address
12Oz,45.4748010,9.2058133,cafe,,,,Mo-Th 07:30-20:00; Fr-Su 07:30-21:00,
San Gregorio,45.4778507,9.2077432,cafe,,,+39 02 2952 4182,,
Bar Abruzzi,45.4796676,9.2173713,cafe,,,,,
Glauco Petisserie,45.4793178,9.2167624,cafe,,,,Mo-Su 07:30-20:00,
Made in Sicily,45.5073092,9.2038429,cafe,italian,,,"Mo-Sa 07:00-20:00, Su 08:00-18:00; PH off",Viale Sarca 73
Bar Castello,45.4690339,9.1817914,cafe,italian,https://www.gelateriabarcastello.com/,+39 02 864038,,"Piazza Castello 2, 20121"
DAU cafè milanese,45.4573048,9.1808294,cafe,,,,,"Via Edmondo De Amicis 1, 20123, Milano"
Café Saint George,45.4609125,9.1839223,cafe,,,,,"Via Torino 56, 20123, Milano"
Lucas Bar,45.5005226,9.2243735,cafe,,,,,
Cool Morning,45.4433412,9.1788907,bar,,,,,"Viale Tibaldi 22, 20136, Milano"
99 Bar,45.4816018,9.1794170,cafe,italian,,,,"Via Paolo Sarpi 11, 20154"
Dru Bar Caffetteria,45.5007779,9.2224763,cafe,,,,,
Bar 1970,45.4910510,9.2129322,cafe,,,,,
Osteria Del Lazzaretta,45.4793153,9.2033289,cafe,,,,"Mo-Su 12:00-15:00,19:00-23:00",
Penny Lane,45.4439920,9.1736678,cafe,,,,,"Via Antonio Lecchi 20, 20143, Milano"
L'Angolo,45.4439745,9.1740259,bar,,,,,"Via Antonio Lecchi 19, 20143, Milano"
Nuhar Cafè,45.4791012,9.2062464,bar,,,,,"Via Benedetto Marcello, 20124"
Good Morn'ng,45.5150601,9.2126561,cafe,,,,,
Losa Cafè,45.5078527,9.2234442,cafe,,,,"Mo-Sa 06:00-19:30; PH,Su off","Viale Monza 170, 20127, Milano"
Brambilla's,45.4458836,9.1646575,cafe,,,,,"Via Carlo Torre 37, 20143, Milano"
Bar Chèri,45.4653971,9.1893489,cafe,,,,,"Via Silvio Pellico 6n01, 20121, Milano"
Beynac,45.4518202,9.1758496,bar,,,,,"Ripa di Porta Ticinese 17, 20143, Milano"
Green bar,45.4370641,9.1646050,bar,,,,,"Viale Famagosta 50, 20142, Milano"
Ripa's Cafe,45.4484648,9.1600758,cafe,,,,,"Ripa di Porta Ticinese 117, 20143, Milano"
Diamond Cafe,45.4407246,9.1289110,cafe,,,,,"Via Lodovico il Moro 167, 20142, Milano"
Covo di Matti,45.4484687,9.1623675,bar,,,,,"Via Eugenio Villoresi 6, 20143, Milano"
Fonderie Milanesi,45.4507057,9.1842112,bar,,,,,
TPR,45.4509532,9.1841512,bar,,,,,
Officina Milano,45.4499066,9.1843997,bar,,,,,
Caffè Olimpia,45.4689324,9.1827097,cafe,,,+39 02 8057251,,"Foro Buonaparte 76, 20121, Milano"
Potafiori,45.4505478,9.1961374,cafe,,,+39 02 87065930,Mo-Sa 09:00-23:45,"Via Salasco 17, 20136, Milano"
Al panino 900,45.4561697,9.1699158,cafe,,https://alpanino900.it/,+390287166673,,"Via Savona 2, 20144, Milano"
Pitti Caffè,45.4701013,9.1654294,cafe,ice_cream;coffee_shop,,+39 02 48027256,,"Via Lorenzo Mascheroni 16, 20145, Milano"
Fashion Cafe,45.5003611,9.1646555,cafe,,,,,
Sushi Matsu Omakase,45.4767627,9.2094813,cafe,japanese,https://www.sushimatsuomakase.com/,,,"Via Alvise Cadamosto 7, 20129, Milano"
Cream Lounge,45.4765597,9.1708611,bar,,,+39 02 45470355,,Via Giuseppe Francesco Piermarini 2
Bar Tabacchi Martini,45.4576339,9.2200564,cafe,,,,,
Bachelite cLab,45.4578902,9.2191425,bar,,,,,
Gran Caffè,45.4578930,9.2187589,cafe,,,,,
Bar Tabacchi,45.4559712,9.2192031,cafe,,,,Mo-Sa 06:00-21:00; Su 07:00-19:00,"Via Gaetano Strigelli, Milano"
Caffetteria Ateneo,45.5148576,9.2080596,cafe,,,,,"Viale Sarca 163, 20126, Milano"
Sarcafè,45.5178032,9.2097109,cafe,,,,,"Viale Sarca 199, Milano"
Why Not,45.5170303,9.2092991,bar,,,,,"Viale Sarca 193, 20126, Milano"
William's Caffè,45.4838801,9.2301470,cafe,,,+39 333 156 2806,,"Via Teodosio 14, 20131, Milano"
Biffino Manzoni,45.4692013,9.1916788,bar,,,,,"Via Andegari 15, 20121, Milano"
Rocket,45.4496605,9.1612594,nightclub,,,,,"Alzaia Naviglio Grande 98, 20144, Milano"
Luca & Andrea,45.4515191,9.1728508,bar,,https://www.lucaeandreabar.it/,+39 02 58101142,,"Alzaia Naviglio Grande 34, 20144, Milano"
il Bar di Marco,45.4799023,9.2086168,cafe,,,,,
Silos cafe,45.4793153,9.2092965,cafe,,,,,
The Friends,45.4801903,9.1934014,pub,,https://www.thefriendspubmilano.it,+39 02 2900 5315,"Mo-Sa 18:00-02:00, Su 12:00-02:00","Via Monte Santo 12, 20124"
Richmond,45.4894381,9.2005690,bar,,,,,
Calicantus,45.4705238,9.1790528,cafe,,https://www.calicantus.me/project/nullam-lobortis-lacus-2/,,Tu-Su 09:00-19:00,
Art Cafe,45.4764876,9.1816804,cafe,,http://www.artcafemilano.it/,+39 02 36748220,Mo-Sa 07:00-24:00,"Via Legnano 26, 20121, Milano"
La Guantanamera,45.4423573,9.1342284,bar,,,,,
Ca'puccino,45.4744302,9.2066119,cafe,,,,,
Cafè Clubino,45.4523616,9.1848349,bar,,,,,
Bar Tucano,45.4715280,9.2136005,cafe,,,,,"Via Gustavo Modena 7, 20129, Milano"
Caffetteria da Mustri,45.4431735,9.2645823,cafe,,,,,"Via Monte Oliveto 19, Milano"
Café Taipy,45.4730397,9.1591744,cafe,,,,,
Milionaire lounge bar,45.4800297,9.1998458,cafe,,,,,
Churchill Caffè,45.4780827,9.2002111,cafe,,,,,"Via Panfilo Castaldi 9, 20124, Milano"
Cibario takeaway,45.4866529,9.1909349,cafe,,,,,
Luna Rossa,45.4671272,9.1859716,cafe,,http://www.lunarossa-ristorante.eu/,+39 02 874739,,"Via Broletto 26, Milano"
L'Ultimo Metrò,45.4906297,9.2213617,cafe,,,,Mo-Tu 18:00-23:00; We-Sa 18:00-01:00; Su off,"Via Marco Aurelio 2, 20127, Milano"
Impronta Birraia,45.4706518,9.2460207,pub,burger,https://www.improntabirraia.it,+39 02 37072071,"Mo-Fr 12:00-15:00,18:00-24:00; Sa 18:00-02:00; Su 12:00-24:00","Via Tucidide 56, 20134, Milano"
Baobar,45.4760253,9.2150633,cafe,,,,,
Bar dell'Angolo,45.4757638,9.2152363,cafe,,,,,
Bar Trattoria 88,45.4709090,9.2142753,cafe,,,,,
Bar Tucano,45.4708953,9.2136080,cafe,,,,,
Caffè Teatro,45.4703989,9.2134188,cafe,,,,,
Victory Cafè,45.4683472,9.2144964,cafe,,,,Mo-Sa 07:00-21:00,
Trevesbar,45.4752505,9.1871918,cafe,,,,,"Largo Claudio Treves 2, 20121, Milano"
Ai Tre Morsi,45.4657555,9.1764585,pub,,,+3902804758,,"Via Terraggio 1, 20123, Milano"
I Panini della Befi,45.4648248,9.1942671,cafe,,,+39 02 76023321,,
Amnesia,45.4630384,9.2404667,nightclub,,https://www.amnesiamilano.com,+39 02 70100702,,"Via Cavriana 7, 20134, Milano"
Bamboobar,45.4704972,9.1929464,bar,,https://www.armanihotelmilano.com/it/bar-e-ristorante/armani-bamboo-bar/,,,Via Alessandro Manzoni 31
Martesana,45.4959139,9.2030873,cafe,,,,,"Via Giovanni Cagliero 14a, 20125, Milano"
L' Arabesque,45.4632471,9.1980321,cafe,,http://www.learabesque.net,+390276014825,Mo-Sa 07:00-22:00,"Largo Augusto 10, 20122"
Dosso 18,45.4673516,9.1731163,cafe,,,+39 02 48004400,,"Via Caradosso 18, 20123, Milano"
Green Bar,45.4994457,9.1508254,cafe,,,,,
That's Milano,45.4932152,9.1882813,cafe,,,,,
Mont Real Cafè,45.4522385,9.1788459,cafe,,,,,"Piazza Ventiquattro Maggio 12, 20123, Milano"
Black Bull,45.4935031,9.1434607,pub,,,+39 02 33003073,,"Viale Certosa 89, Milano"
Cafè Tabacchi Amelia,45.4501586,9.1797923,cafe,,,,,
Il Sidro,45.4805228,9.2134165,bar,,,,Mo-Th 16:00-02:00,"Via Federico Ozanam 15, 20129, Milano"
Il piccolo sogno,45.5098180,9.2052567,cafe,,,,Mo-Sa 07:30-19:30,
Bar Le Betulle,45.5082116,9.2025574,cafe,,,,,"Via Salvatore Pianell 52, Milano"
Bar Giardinetto,45.4998362,9.2117228,cafe,,,,,
Bar Augusto,45.4954210,9.1763226,cafe,,,,,
Bar Monica,45.4951389,9.1869008,cafe,,,,,
Nocciolino & sapori,45.5067556,9.1679812,cafe,,,,,
Grand Cafè & Tre Marie,45.5005273,9.1881034,cafe,,,,,
calligaris,45.4745564,9.1945707,cafe,,,,,"Via Filippo Turati 7, 20121, Milano"
Tom the ordinary market,45.4568172,9.1842867,bar,,https://theordinarymarket.com/,,"Mo-Th 12:00-15:00, 19:00-02:00; Fr 12:00-15:00, 19:00-03:00; Sa 18:30-03:00; Su off","Via della Chiusa 1, 20123, Milano"
Il bar Milano,45.4649015,9.1918290,bar,,http://www.ilbarmilano.it/,+39 02 8852454,,
KOKO,45.4608859,9.2071134,bar,,https://www.kokomilano.it/,,,"Viale Regina Margherita 20, 20122, Milano"
Joy Bistrot & Cafe,45.4508258,9.1906187,cafe,,,,,
Spago Bar,45.5023791,9.1537897,bar,,,+39 02 87396181,,"Via Raffaele Lambruschini 29, 20156, Milano"
Café Etniko,45.4777017,9.1776717,pub,,,,,
Bollani Milano 1930,45.4398938,9.1997154,bar,,,,,
Bim Bum Bar,45.4397875,9.1997350,bar,,,,,
Block,45.4823970,9.1865722,nightclub,,,,,"Via Alessio di Tocqueville 13, 20154, Milano"
Birrificio artigianale La Buttiga,45.4810185,9.1702590,pub,,,,,"Via Paolo Sarpi 64, 20154, Milano"
Ripamonti 130,45.4382422,9.2000786,pub,,https://www.ripamonti130.com,,,
Ricos Bar Tabacchi,45.4915527,9.1477684,bar,,,,,
Buffet Stazione Bovisa,45.5022486,9.1590208,cafe,,,,,
Caffè Villa,45.5178100,9.2260564,cafe,,,,,"Viale Monza 319, 20126, Milano"
Livraghi Bar,45.5162569,9.2241313,cafe,,,,,
n'ombra de vin,45.4734593,9.1879937,bar,,https://www.nombradevin.it/,+39 02 6599650,,"Via San Marco 2, 20121, Milano"
Bar tabacchi ricos,45.4915144,9.1478175,bar,,,+390284191749,,"Via Grosotto 1, 20149, Milano"
Dream cafè,45.4913240,9.1475900,bar,,,+390239257156,Mo-Su 06:00-21:00,"Via Grosotto 3, 20149, Milano"
La chicchera,45.4800728,9.1614845,cafe,,,,,
Bar Atlantic,45.4431132,9.1971647,cafe,,,,Mo-Sa 07:30-20:00; Su 08:30-18:00,
Lab Café,45.4533565,9.1388627,cafe,,,+39 02 4129 9114,,"Via Luigi Scrosati 9, 20146, Milano"
Nik's & Co,45.4903659,9.2037822,pub,,https://niksandco.it/,,Mo-Sa 07:00-02:00,"Via Giovanni Schiaparelli 14, 20125, Milano"
Circle,45.4532960,9.1595801,bar,,https://circlemilano.com/,+39 02 42293745,,"Via Enrico Stendhal 36, 20144"
La Fortezza,45.4828231,9.1685376,cafe,,,,,
Niro Meet Bar,45.4649211,9.1780286,cafe,,,+39 02 8909 2743,Mo-Fr 07:00-22:00; Sa-Su off,"Giardino Aristide Calderini 3, 20143, Milano"
B21,45.4627485,9.2008284,cafe,,,,,"Via Cesare Battisti 23, 20122, Milano"
Il Chicco Ricco,45.4633054,9.1996900,cafe,,,,,"Via Filippo Corridoni 1, 20122, Milano"
Caffè Il Moro,45.4629864,9.2000425,cafe,,,,,"Via Cesare Battisti 13, 20122, Milano"
Bar al Chiossetto,45.4629526,9.2011653,cafe,,,,,
Bar Conservatorio,45.4656822,9.2047708,cafe,,,,,
Family Cafè,45.4670777,9.2020243,cafe,,,,,"Corso Monforte 30, 20122, Milano"
Boccascena Cafè,45.4660450,9.1778296,cafe,,https://www.facebook.com/boccascenacafe/,+393929243823,,"Corso Magenta 24, 20123, Milano"
Caffecioccolata,45.4566896,9.1621426,bar,,,+39 02 3669 7573,,"Piazza Giovanni Antonio Bazzi 2, 20144, Milano"
Bar Debby,45.4571913,9.1637018,bar,,,+3902435042,,"Via Valparaiso 7, 20144, Milano"
Puccia's Brothers,45.4675966,9.1726923,cafe,puccia,https://www.pucciasbrothers.it,+39 02 66666361,Mo-Fr 07:00-20:00; Sa 08:00-20:00; Su off,"Piazza Virgilio 3, 20123, Milano"
Bar Il Cenacolo,45.4675185,9.1703071,cafe,,,,,"Via Giovanni Boccaccio 33, 20123, Milano"
Le Grazie,45.4656634,9.1704655,cafe,breakfast,https://www.facebook.com/people/BAR-LE-Grazie/100063685387719/,+390248011458,Mo-Su 07:00-20:00,"Corso Magenta 69, 20123, Milano"
L'Alter Bar,45.4673026,9.1736899,cafe,,,+39024983916,,"Via Vincenzo Monti 15, 20123, Milano"
Shed Bar,45.4687869,9.1717602,cafe,,,,,"Via Vincenzo Monti 27, 20123, Milano"
Caffè Monti,45.4690716,9.1713073,cafe,,,,,
NSUB,45.4996891,9.2238502,cafe,,,,,
Caffè della piazzetta,45.4997300,9.2245066,cafe,,,,,"Via Matteo Maria Boiardo 35, 20127, Milano"
Mambo Cafe,45.5162195,9.2464769,cafe,italian,,,,"Via Ugo La Malfa 2, 20128, Milano"
Cape Town Cafe,45.4527054,9.1756724,pub,,http://capetowncafe.it,+39 02 89403053,Mo-Su 18:00-02:00,"Via Vigevano 3, 20144, Milano"
Bar Lilla,45.4838562,9.1660949,cafe,,,,,"Via Poliziano 16, 20154, Milano"
Bar Simpatia,45.4874111,9.1678626,bar,,,,,"Via Cenisio 25, 20154, Milano"
Golden Lion,45.4873960,9.1682381,cafe,,,,,
Milano Coffee Bar,45.4869125,9.1668643,bar,,,,,
Bar Linea 84,45.4868874,9.1681684,cafe,,,,,
El Gainatt de Milan,45.4757877,9.2241843,cafe,,,+39 346 6746259,"Mo-Th,Sa 07:00-20:30; Fr 07:00-21:30",
Bar Mascagni,45.4424887,9.2196507,bar,,,+39 0236748025,,
Spartacus,45.4594590,9.2077458,cafe,,,+39 02 49461747,,Via Spartaco 4
Caffé Napoli,45.4780560,9.1842050,cafe,,,,,"Largo La Foppa 1, 20121"
Sheraton Diana Majestic,45.4738083,9.2068075,bar,,,+39 02 20582081,,"Viale Piave 42, 20129"
God Save the Food,45.4701363,9.1855008,cafe,,https://www.godsavethefood.it/ristoranti/brera/,+39 02 22229440,,"Piazza del Carmine 1, 20121, Milano"
Pascucci,45.4654230,9.1977941,cafe,,,,,Corso Europa 2
Rab,45.4477762,9.1796814,cafe,,,,,Corso San Gottardo 41
Etta,45.4528931,9.1733332,bar,,,,Mo-Fr 17:00-01:00; Sa 17:00-02:00; Su off,"Via Vigevano 19, 20144, Milano"
Baja Lounge Cafe,45.4613116,9.1416649,cafe,,,,,
Bosco in città,45.4827681,9.0901734,bar,,,,,"Via Novara, 20153, Milano"
Dolly Bar,45.4378687,9.1930012,cafe,,,,,
Caffè del Corso,45.4402366,9.2232954,bar,,,,,
Torrefazione Sant Teresita,45.4404357,9.2228076,bar,,,+39 02 534659,Mo-Sa 07:00-19:00,"Via Gamboloita 1, 20139, Milano"
Ritmo,45.4518524,9.1760154,bar,,,,,"Ripa di Porta Ticinese 15, 20143, Milano"
Bar Mirabello,45.4751859,9.1903347,cafe,,,,,"Piazza Carlo Mirabello 5, 20121, Milano"
caffe Zanzibar,45.5203257,9.2267998,bar,,,,,
Bar Flash,45.5206828,9.2248364,bar,,,,,
Gran bar,45.5199378,9.2232173,bar,,,,,
Luna Piena,45.5187702,9.2255917,cafe,,,,,
Amadeus,45.5162316,9.2448619,cafe,,,,,"Via Adriano, 20128, Milano"
Caffè Napoli,45.4680025,9.1784039,cafe,,,,Mo-Fr 07:00-18:00; Sa 08:00-17:00,"Foro Buonaparte 53, 20121, Milano"
Il Magentino,45.4658204,9.1792649,cafe,,http://www.magentinomilano.it/,+39 02 84945372,,"Corso Magenta 14, 20123, Milano"
Cafè Sawa,45.4449048,9.1550015,cafe,,,,,"Via Giacomo Watt 2, 20143, Milano"
Pestalozzi 1,45.4474037,9.1551335,bar,,,,,
Bar El Canton,45.4640587,9.1803646,cafe,,,,,"Via Morigi 15, 20123, Milano"
Caffè Le Tre Vie,45.4606863,9.1796736,cafe,,,,,"Via del Torchio 7, 20123, Milano"
Barcollando,45.4602435,9.1767986,cafe,,https://www.barcollandocafe.it/,,Mo-Sa 07:30-00:00; Su off,"Via Francesco Novati 6, 20123, Milano"
Just Cafè,45.4602717,9.1771178,cafe,,,+390239831241,,"Via Francesco Novati 4, 20123, Milano"
Portuga,45.4607374,9.1765505,cafe,,,,,"Via Lanzone 27, 20123, Milano"
Crumb Snack & Cafe,45.4607740,9.1764070,cafe,,https://www.instagram.com/crumbsnackandcafe/,,,"Via Lanzone 22, 20123, Milano"
Bibendum Baladin,45.4715438,9.2145233,biergarten,,https://bibendumenoteca.wixsite.com/site-bibe/gallery,+39 02 2953 1654,"Mo-Sa 12:00-15:00,18:00-24:00; Su 18:00-24:00; Mo-Su 00:00-02:00; PH closed",
Lazy Tom's Cafe,45.4845050,9.1587613,cafe,,,,,"Via Leon Battista Alberti 8, 20149, Milano"
Milano Cafè,45.4889638,9.2246747,cafe,,,,,
Pattini,45.4823634,9.2124284,cafe,,,+39 02 29516010,,Corso Buenos Aires 55
La Latteria,45.4524612,9.1600783,cafe,,,,,"Via Savona 59, 20144, Milano"
Caffè del Sole,45.4595137,9.1654883,bar,,,+390248000827,,"Viale Coni Zugna 14, 20144, Milano"
Marulli Cafè,45.4558821,9.1663914,bar,,,+390247761737,,"Via Montevideo 10, 20144, Milano"
Vetra,45.4516780,9.1792744,pub,,https://vetra.beer/,+390296450794,,"Corso Luigi Manusardi 3, 20136, Milano"
Babitonga Cafè,45.4813460,9.1846025,bar,,,,Mo-Fr 08:00-23:00; Sa 10:00-23:00; Su 10:00-21:00,
Mama Africa,45.4870571,9.2117572,cafe,,,,,"Via Giulio e Corrado Venini 14, Milano"
Cafè Empire,45.4888350,9.2110786,cafe,,,,,"Viale Brianza 28, Milano"
Giorgia's Cafe,45.4881731,9.2114072,cafe,,,,,
Ral8022,45.4523462,9.1734918,bar,,https://www.ralmilano.it/ral-cocktail-bar/,,,"Via Corsico 3, 20144, Milano"
Bar Tabacchi Nazionali e Esteri,45.4980070,9.1954207,cafe,,,,,"Via Budua, 20159, Milano"
Hernry's Cafè,45.4520877,9.1819995,pub,,,+39 02 837 3335,,"Viale Col di Lana 4, 20136, Milano"
Cafè e caffè,45.5171042,9.2444001,cafe,,,,,"Via Adriano, 20128, Milano"
Family Bar,45.5174641,9.2450264,cafe,,,+390226309333,,"Via Emilio Lussu 6, 20128, Milano"
I love café,45.5122510,9.2275366,cafe,,,,,
Orsonero Coffee,45.4777758,9.2112915,cafe,,,,Mo-Fr 08:00-17:00; Sa 09:00-17:00; Su 09:00-13:00,"Via Giuseppe Broggi 15, 20129, Milano"
mugs & co.,45.4615841,9.2111592,cafe,,http://mugsandco.it,,Mo-Sa 07:00-19:00,Via Emilio Morosini 4
type,45.4896812,9.1892852,cafe,,,,,"Via Pietro Borsieri 34, 20159"
Mudec,45.4513992,9.1617638,bar,,,,,
La Birrofila,45.4382102,9.1845842,pub,,https://labirrofila.com/,+39 02 3672 3336,,"Via privata Sant'Ampellio 14, 20141, Milano"
Caffè Vergani,45.4841079,9.2138668,cafe,cake,https://www.panettonevergani.com,+39 02 4549 7606,,"Via Saverio Mercadante 17, 20124, Milano"
Happy Cafè,45.4514494,9.1866412,bar,,http://www.happycafemilano.it,,,
We Coffee,45.4611146,9.1861944,cafe,,,,,
Nottingham Forest,45.4687208,9.2067074,bar,,http://www.nottingham-forest.com,+39 02 798311,Mo off; Tu-Sa 18:30-02:00; Su 18:00-01:00,"Viale Piave 1, 20129, Milano"
Bar Tavola fredda,45.4985265,9.1944730,cafe,,,,,
Birreria Okey,45.4984325,9.1935316,pub,,,,,"Largo Vulci 5, 20159, Milano"
Bar Murat,45.4970685,9.1919679,cafe,,,,,
Bar M40,45.4960269,9.1935343,cafe,,,,,"Viale Marche 40, 20159, Milano"
Beda House,45.4965543,9.1922736,pub,,https://www.bedahouse.it/,+39 02 603282,19:30-02:00,"Via Gioacchino Murat 2, 20159, Milano"
GustaMi,45.4630385,9.1886291,cafe,,,,,
Krem,45.4660215,9.1950490,cafe,,,,,
B Cafè,45.4626154,9.1834537,bar,,https://www.bfamilygroup.it/cafe-about/,+39 02 89093317,,"Via San Maurilio 20, 20123, Milano"
Bar Dani,45.4840773,9.2411083,bar,,,,,
Guido Gobino,45.4660816,9.1761548,cafe,,https://guidogobino.com/,+39 02 8057463,,"Corso Magenta 36, 20123, Milano"
Caffè del Bollo,45.4632427,9.1843474,cafe,,,,,"Via del Bollo 2, 20123, Milano"
Bar Santa Marta,45.4623600,9.1836315,cafe,,,,,
Viky Bar,45.4642035,9.1829489,cafe,,,,,
Il Gusto del Caffè,45.4647340,9.1818345,cafe,,,,,
Caffè Sant'Orsola,45.4628961,9.1817178,cafe,,,,,"Via Sant'Orsola 5, 20123, Milano"
Maria Vi,45.4655251,9.1782363,cafe,,,,,
Chiara caffè,45.5013740,9.2243623,cafe,,,,Mo-Sa 06:00-19:00,
Tutto St'orto,45.5145000,9.2120661,cafe,healty_food,,,,
Victoria Cafè,45.5064757,9.1630237,cafe,,,,,"Via Giovanni Durando 39, 20158, Milano"
Caffé Bistrot Mordi,45.4932264,9.1910318,cafe,,,,,
Damm A Trà,45.4923265,9.1900263,cafe,,,,,
Tascaro,45.4913356,9.1890551,bar,,,,,
Tiffany,45.4947738,9.1916513,cafe,,,,,
Bar Atlantic,45.4857972,9.1643009,cafe,,,,,
Momus,45.4863520,9.1645530,cafe,,,,,
Sporting Pub,45.5111924,9.2006239,pub,,,,,
Turnè,45.4749023,9.2092435,bar,,,+39 02 3650 8515,"Mo-Th 18:30-01:00; Mo off; Fr, Sa 18:00-02:00",
Big Eppol,45.4751264,9.2081155,bar,,,,,
Bar Gioia,45.4898936,9.2010685,cafe,,,,,"Viale Sondrio 2, 20124, Milano"
Rotani Caffe,45.4757463,9.2051837,cafe,,,,,
Bar Olimpico,45.4774549,9.2090803,cafe,,,,,"Via Giovanni Omboni 3, 20129, Milano"
Angelo,45.4760086,9.2087558,cafe,,,,,
Bere Buona Birra,45.4480409,9.2052687,pub,,https://www.berebuonabirra.com/,+39 02 8739 4371,"We-Fr,Su,Mo 17:00-23:00; Sa 13:00-23:00; Tu off",
U2,45.5250091,9.1746722,cafe,,,,,
Leone rossonero,45.5088003,9.2363176,cafe,,,,,"Via Ponte Nuovo, 20128, Milano"
Albarest,45.5075479,9.2368791,cafe,,,,,
Bar Biancamano,45.4782031,9.1804879,cafe,,,,,
Lacerba,45.4549287,9.1996038,bar,,,,,
Gecko23,45.4445252,9.2079801,bar,,https://gecko23.it/,,,"Via Brembo 23, 20139"
Dopotutto,45.4521028,9.2037944,bar,,,,,
El Buscia,45.4517315,9.1963034,cafe,,,,,
Bar Pontevecchio,45.5088422,9.2466015,cafe,,,+39 338 5489510,,"Via Padova, 20132, Milano"
Bar Arcobaleno,45.5076601,9.2449935,cafe,,,,,"Via Padova, 20132, Milano"
Bar Atai,45.5054307,9.2429346,cafe,,,,,
Lavazza,45.4660320,9.1911091,cafe,coffee_shop,https://www.lavazza.it/it/chi-siamo/stores/flagshipstore.html,+39 342 8411682,,"Piazza San Fedele 2, 20121"
Bar Tigullio,45.4541728,9.1490289,bar,,,,,"Via Lorenteggio 22, 20146, Milano"
Vista Darsena,45.4531636,9.1767658,bar,,https://www.vistadarsena.it/,,Mo-Fr 10:00-00:00; Sa-Su 10:00-01:00,"Viale Gabriele d'Annunzio, 20123, Milano"
Eppol Liquors $ Kitchen,45.4748734,9.2076783,bar,,https://www.eppolmilano.com/,,,"Via Marcello Malpighi 7, 20129"
Cinc Food & Drinks,45.4717395,9.1858349,bar,,,,,"Via Marco Formentini 5, 20121, Milano"
Bistrot 66,45.4813046,9.1667631,cafe,,,,"Mo-Th 12:00-15:00, 18:00-00:30; Fr 12:00-15:00, 18:00-02:30; Sa 18:00-02:30",
Caffè ... ?,45.4823484,9.1661945,cafe,,,,,
Bar Cristal,45.4828937,9.1692046,bar,,,,,Via Giulio Cesare Procaccini 44
Savona 18 petit cafè,45.4552328,9.1674602,cafe,,,,Mo-Su 07:30-22:00,"Via Savona 18, 20144, Milano"
Coffee Break,45.4645006,9.1424085,cafe,,,,Mo-Fr 07:00-19:30; Sa 07:00-17:00,
Caffè del Vecchio Stadio,45.4780060,9.1799784,cafe,,,,,
La Siesta,45.4780887,9.1767758,cafe,,,,,
Casa del Caffè,45.4782993,9.1762018,cafe,,,,,
'Na Tazuella 'E Cafe',45.4627779,9.1519960,cafe,,,,,"Via Sardegna 35, 20146, Milano"
Bar Tabacchi - Ghirlandaio,45.4670636,9.1466554,cafe,,,,,"Piazza Domenico Ghirlandaio, 20146, Milano"
Di Lanza Gilberto,45.4611093,9.1494972,cafe,,,,,"Viale Ergisto Bezzi 81, 20146, Milano"
Harmony Cafè,45.4540639,9.1586739,cafe,,https://www.facebook.com/people/Harmony-Caf%C3%A8/100063561343193/,+390287287322,,"Via Andrea Solari 46, 20144, Milano"
Portello Caffè,45.4906792,9.1459427,cafe,,,,,
Illy Caffè,45.4685487,9.1944264,cafe,,,+39 02 83549386,,"Via Monte Napoleone 19, 20121"
Civico 131,45.5028773,9.1615665,bar,,,,,"Via Giuseppe Candiani 131, 20158, Milano"
Mint Garden Cafè Bistò,45.4781403,9.2051951,cafe,,,,,
Chelo Cafè,45.4776686,9.1072266,cafe,,,,,
Moko's Matcha,45.4759033,9.1937593,cafe,,,+39 02 35994159,,"Via della Moscova 7, 20121"
Bar Sforza,45.4611738,9.1966544,cafe,,,,,"Via Francesco Sforza 14, 20122, Milano"
Alpo's Cafè,45.4950878,9.2191735,cafe,,,,,
Lido Bar,45.4941966,9.2196080,cafe,,,,,
Mergan,45.4963024,9.2217001,cafe,,,,,
Caffetteria Dante,45.4659123,9.1851003,cafe,,,,,"Via Dante 3n15, 20123, Milano"
Barlafus Cafè,45.4678787,9.1832250,cafe,,https://www.barlafuscafe.it/,,,"Via Giuseppe Pozzone 5n02, 20121, Milano"
Jumbo Cafè,45.4516060,9.1520949,bar,,,,,"Via Giambellino 9, 20146, Milano"
Morna,45.4527629,9.1663116,bar,,https://www.facebook.com/people/Morna/100032074466214/,+393455895057,Mo-Fr 09:00-02:00; Sa 18:00-02:00; Su off,"Via Tortona 30/A, 20144, Milano"
San Pietro Cafe,45.4756547,9.2065049,cafe,,,,,
Ernani,45.4774761,9.2083678,cafe,,https://www.caffeernani.com/en/,,,
Ofelé,45.4562653,9.1702005,cafe,coffee_shop;cake;breakfast,https://ofele.it/,+390249500096,Tu-Fr 08:00-18:00; Sa 10:00-18:00; Su 10:00-17:00,"Via Savona 2, 20144, Milano"
Leonardo Bistrot,45.4657529,9.1691864,cafe,,,,,"Corso Magenta 78, 20123, Milano"
Bar Anny,45.4639364,9.1731119,cafe,,,,,"Via Aristide De Togni 15, 20123, Milano"
Bar Oasi,45.5005387,9.1978097,bar,,,,,"Viale Zara 132, Milano"
Slowear Venezia,45.4749006,9.1870862,cafe,,,,,"Via Solferino 18, Milano"
The Botanical Club,45.4511375,9.1614401,bar,,,,"Mo-Sa 12:30-15:00, 18:30-22:30; Su 12:30-15:00",
Salumé & Café,45.4615883,9.1520224,cafe,,,+39 345 438 1650,,"Via del Fusaro 2, 20146, Milano"
