source_platform,source_venue_id,venue_name,venue_url,address,city,latitude,longitude,categories,price_tier,rating,rating_count,phone,website,opening_hours,has_menu,menu_url,extraction_status,retrieved_at,venue_type,target_classification,has_price,geocoding_confidence,all_names
web_extract,07a1b7c85303,Il Vero Gusto,https://ilverogusto.it/,"Via Libero Biagi, 20099, Sesto San Giovanni",Milano,45.5295,9.218362,bar,,,,,https://ilverogusto.it/,,False,https://ilverogusto.it/,no_price,2026-05-31T19:03:58.101062+00:00,cafe,TARGET,False,existing,Il Vero Gusto
mycia,9ab17b088d03,Illy - Milano Montenapoleone,https://www.mycia.it/menu/milano/illy-milano-montenapoleone-8d91xHW37,"Via Monte Napoleone, 19, 20121 Milano, MI, Italia",Milano,45.4685852,9.1944774,"Bar, Cafè",€,,,,,Lunedì 08:00 - 21:00 | Martedì 08:00 - 21:00 | Mercoledì 08:00 - 21:00 | Giovedì 08:00 - 21:00 | Venerdì 08:00 - 21:00 | Sabato 09:00 - 21:00 | Domenica 09:00 - 21:00,True,https://www.mycia.it/menu/milano/illy-milano-montenapoleone-8d91xHW37,no_price,2026-05-30T17:25:45.976298+00:00,cafe,TARGET,False,existing,Illy - Milano Montenapoleone
mycia,f56018e8feb3,Imbarco 10,https://www.mycia.it/menu/milano/imbarco-10-a6f283bf5,"Via Marco Polo, 10, 20124 Milano, MI, Italia",Milano,45.4802048,9.1944471,Ristorante,€€€,,,,,Lunedì 12:30 - 15:00 / 19:30 - 00:00 | Martedì 12:30 - 15:00 / 19:30 - 00:00 | Mercoledì 12:30 - 15:00 / 19:30 - 00:00 | Giovedì 12:30 - 15:00 / 19:30 - 00:00 | Venerdì 12:30 - 15:00 / 19:30 - 00:00 | Sabato 12:30 - 15:00 / 19:30 - 00:00 | Domenica Chiuso,False,https://www.mycia.it/menu/milano/imbarco-10-a6f283bf5,no_price,2026-05-30T17:25:47.521002+00:00,cafe,AMBIGUOUS_TO_REVIEW,False,existing,Imbarco 10
web_extract,f7c8d23ec918,Inside,https://www.insideclubmilano.com/menu/,Via PISANI VITTOR 14,Milano,45.481986,9.200903,e - Bar gastronomici e simili;f - Bar caffè e simili,,,,,https://www.insideclubmilano.com/,,False,https://www.insideclubmilano.com/menu/,no_price,2026-05-31T16:45:42.791847+00:00,cafe,TARGET,False,existing,Inside
web_extract,2fb1af2419b7,Inzuppo,https://www.inzuppo.com/menu/,VIA SFORZA ASCANIO 31,Milano,45.449163,9.177583,f - Bar caffè e simili,,,,,https://www.inzuppo.com/,,False,https://www.inzuppo.com/menu/,no_price,2026-05-31T17:56:58.981539+00:00,cafe,TARGET,False,existing,Inzuppo
web_extract,5e1b0d41fc38,Iris,https://www.iris1914.it/carta-dei-diritti-del-bambino/,CORSO BUENOS AIRES 14,Milano,45.476685,9.207558,f - Bar caffè e simili,,,,,https://www.iris1914.it/,,False,https://www.iris1914.it/carta-dei-diritti-del-bambino/,no_price,2026-05-31T17:56:58.981539+00:00,cafe,TARGET,False,existing,Iris
direct_website,1bf501bcf447,Iter,https://www.farmilygroup.com/locali/1930,Via Mario Fusetti 1,Milano,45.4511838,9.17444,bar,,,,+39 348 7660636; +39 02 35999589,https://www.farmilygroup.com/locali/iter,,False,https://www.farmilygroup.com/locali/1930,no_price,2026-05-30T20:43:55.019300+00:00,cafe,TARGET,False,existing,Iter
web_extract,5aabaeb64f40,Java,https://www.iprogrammatori.it/lavoro/s/programmatore-java/lombardia/milano,Via PECCHIO GIUSEPPE 8,Milano,45.48438,9.21762,e - Bar gastronomici e simili,,,,,https://www.iprogrammatori.it/lavoro/s/programmatore-java/lombardia/milano,,False,https://www.iprogrammatori.it/lavoro/s/programmatore-java/lombardia/milano,no_price,2026-05-31T17:56:58.981539+00:00,cafe,TARGET,False,existing,Java
web_extract,0b4f6d4a39fb,Jumbo Cafè,https://www.jumbostory.net/storia_jumbo.htm,Via GIAMBELLINO 9,Milano,45.451638,9.152213,e - Bar gastronomici e simili;f - Bar caffè e simili,,,,,https://www.jumbostory.net/storia_jumbo.htm,,False,https://www.jumbostory.net/storia_jumbo.htm,no_price,2026-05-31T16:45:42.791847+00:00,cafe,TARGET,False,existing,Jumbo Cafè
web_extract,6881494de079,Jungle Fish,https://nanobleu.it/en/meet-animals-in-milan/,Via MESSINA 20,Milano,45.483651,9.175207,f - Bar caffè e simili,,,,,https://nanobleu.it/en/meet-animals-in-milan/,,False,https://nanobleu.it/en/meet-animals-in-milan/,no_price,2026-05-31T16:45:42.791847+00:00,cafe,TARGET,False,existing,Jungle Fish
web_extract,e9e36ece3d3f,Kappa's café,https://kappas-cafe.menu-world.com/,Via MONTE PALOMBINO 7,Milano,45.431739,9.243774,"a - Ristorante, trattoria, osteria con cucina e simili;f - Bar caffè e simili",,,,,https://kappas-cafe.menu-world.com/,,False,https://kappas-cafe.menu-world.com/,no_price,2026-05-31T17:56:58.981539+00:00,cafe,AMBIGUOUS_TO_REVIEW,False,existing,Kappa's café
web_extract,b8608fa0de67,Kingston,https://www.kingston.com/it/company/contacts,Viale MONTELLO 6N02,Milano,45.481113,9.181139,f - Bar caffè e simili,,,,,https://www.kingston.com/it/company/contacts,,False,https://www.kingston.com/it/company/contacts,no_price,2026-05-31T17:56:58.981539+00:00,cafe,TARGET,False,existing,Kingston
web_extract,545ff9cdcc0c,Kiss Bar,https://kiss-suite.com/intorno-alle-kiss-suite-fooddrink/,"Via Roma, 20057, Milano",Milano,45.403727,9.131759,bar,,,,,https://kiss-suite.com/intorno-alle-kiss-suite-fooddrink/,,False,https://kiss-suite.com/intorno-alle-kiss-suite-fooddrink/,no_price,2026-05-31T19:03:58.101062+00:00,cafe,TARGET,False,existing,Kiss Bar
direct_website,13eee670e1d3,KOKO,https://www.kokomilano.it/,Viale Regina Margherita 20,Milano,45.4608859,9.2071134,bar,,,,,https://www.kokomilano.it/,,False,https://www.kokomilano.it/,no_price,2026-05-30T20:43:55.019300+00:00,cafe,TARGET,False,existing,KOKO
web_extract,314182189a70,L'Angolo,https://www.angolomilano.com/menu/consegna-domicilio-isola.html,Via LECCHI ANTONIO 20,Milano,45.443997,9.173777,f - Bar caffè e simili;e - Bar gastronomici e simili,,,,,https://www.angolomilano.com/,,False,https://www.angolomilano.com/menu/consegna-domicilio-isola.html,no_price,2026-05-31T16:45:42.791847+00:00,cafe,TARGET,False,existing,L'Angolo
web_extract,dbfe0ca29b30,L'artista,https://www.casadegliartisti.org/progetto/labirinto-di-carta-nuova-cittadella-degli-archivi/,"Via Rodolfo Carabelli, 20137, Milano",Milano,45.450747,9.223407,bar,,,,,https://www.casadegliartisti.org/,,False,https://www.casadegliartisti.org/progetto/labirinto-di-carta-nuova-cittadella-degli-archivi/,no_price,2026-05-31T19:03:58.101062+00:00,cafe,TARGET,False,existing,L'artista
web_extract,302b7bfb546e,L'elisir,https://www.elisir.it/chi-siamo,VIA BERUTO CESARE 13,Milano,45.482652,9.235215,f - Bar caffè e simili,,,,,https://www.elisir.it/chi-siamo,,False,https://www.elisir.it/chi-siamo,no_price,2026-05-31T16:45:42.791847+00:00,cafe,TARGET,False,existing,L'elisir
web_extract,3a4120d299f2,L'Isola Azzurra Bar,https://www.oraridiapertura24.it/filiale/Buccinasco-L%2527Isola%2520Azzurra%2520Bar-3912874I.html,19,Milano,45.424153,9.12227,bar,,,,,https://www.oraridiapertura24.it/filiale/Buccinasco-L%2527Isola%2520Azzurra%2520Bar-3912874I.html,,False,https://www.oraridiapertura24.it/filiale/Buccinasco-L%2527Isola%2520Azzurra%2520Bar-3912874I.html,no_price,2026-05-31T19:03:58.101062+00:00,cafe,TARGET,False,existing,L'Isola Azzurra Bar
web_extract,b22995d7d8a0,La Cararina,https://www.emergency.it/direfareripudiare/,Via Gaetano Strambio 6,Milano,45.473319,9.231594,bar,,,,,https://www.emergency.it/direfareripudiare/,,False,https://www.emergency.it/direfareripudiare/,no_price,2026-05-31T19:03:58.101062+00:00,cafe,TARGET,False,existing,La Cararina
direct_website,d99e2cc396a2,La Conca social bar,https://www.laconca.eu/,Via Galeazzo Alessi 1 20123,Milano,45.4561559,9.1768937,,,,,,https://www.laconca.eu/,,False,,no_price,2026-05-30T22:25:39Z,cafe,TARGET,False,existing,La Conca social bar
mycia,6e4f911201ae,La Cupola,https://www.mycia.it/menu/milano/la-cupola-VgbPknUP4,"Via Tommaso Grossi, 1, Milano, Milano, Italia",Milano,45.4653254,9.1889846,"Cafè, Ristorante",€€€€,,,,,Lunedì 07:00 - 00:30 | Martedì 07:00 - 00:30 | Mercoledì 07:00 - 00:30 | Giovedì 07:00 - 00:30 | Venerdì 07:00 - 00:30 | Sabato 07:00 - 00:30 | Domenica 07:00 - 00:30,False,https://www.mycia.it/menu/milano/la-cupola-VgbPknUP4,no_price,2026-05-30T17:26:43.064071+00:00,cafe,AMBIGUOUS_TO_REVIEW,False,existing,La Cupola
direct_website,f934e9fd077b,La Gintoneria di Davide,http://www.gintoneria.it/,Via Comune Antico 25,Milano,45.5045417,9.2088243,bar,,,,+39 392 0397315,http://www.gintoneria.it/,,False,http://www.gintoneria.it/,no_price,2026-05-30T20:43:55.019300+00:00,cafe,TARGET,False,existing,La Gintoneria di Davide | la Gintoneria
web_extract,b157cdfa038e,La Guantanamera,https://laguantanamera.eatbu.com/,"Via della Ferrera, 20147, Milano",Milano,45.442357,9.134228,bar,,,,,https://laguantanamera.eatbu.com/,,False,https://laguantanamera.eatbu.com/,no_price,2026-05-31T19:03:58.101062+00:00,cafe,TARGET,False,existing,La Guantanamera
web_extract,6e98354d1ac5,La Hora Feliz,https://vivimilano.corriere.it/locali/cocktail-bar/,Via San Vito 5,Milano,45.459432,9.182812,bar,,,,,https://vivimilano.corriere.it/locali/la-hora-feliz/,,False,https://vivimilano.corriere.it/locali/cocktail-bar/,no_price,2026-05-31T19:03:58.101062+00:00,cafe,TARGET,False,existing,La Hora Feliz
web_extract,d5d24f79cefe,La Messicana,https://parrillamexicana.it/menu-alla-carta-ristorante-messicano-argentino/,Via Volturno 42,Milano,45.487855,9.191468,bar,,,,,https://parrillamexicana.it/,,True,https://parrillamexicana.it/menu-alla-carta-ristorante-messicano-argentino/,no_price,2026-05-31T19:03:58.101062+00:00,cafe,TARGET,False,existing,La Messicana
web_extract,39f730ba8c15,La nuova Capannina,https://video.milanofinanza.it/video/armani-group-la-capannina-di-franceschi-riaprira-nell-estate-del-2027-xa3gjge,Via DE RUGGIERO GUIDO 4,Milano,45.418887,9.174933,e - Bar gastronomici e simili,,,,,https://video.milanofinanza.it/video/armani-group-la-capannina-di-franceschi-riaprira-nell-estate-del-2027-xa3gjge,,False,https://video.milanofinanza.it/video/armani-group-la-capannina-di-franceschi-riaprira-nell-estate-del-2027-xa3gjge,no_price,2026-05-31T16:45:42.791847+00:00,cafe,TARGET,False,existing,La nuova Capannina
direct_website,6c9665fbf09a,Labriola,http://cooperativalabriola.wix.com/briola-new#!chi-siamo,"Via Enrico Falck, 20151, Milano",Milano,45.4988707,9.101908,bar,,,,,http://cooperativalabriola.wix.com/briola-new#!chi-siamo,,False,http://cooperativalabriola.wix.com/briola-new#!chi-siamo,no_price,2026-05-30T20:43:55.019300+00:00,cafe,TARGET,False,existing,Labriola
web_extract,4531dd53eaa3,Las Vegas,https://www.skyscanner.it/transport/flights/LASA/MILA?oym=2026-05&iym=2026-05,Viale Leonardo da Vinci 140,Milano,45.421926,9.059927,bar,,,,,https://www.skyscanner.it/rotte/lasa/mila/las-vegas-per-milano.html,,False,https://www.skyscanner.it/transport/flights/LASA/MILA?oym=2026-05&iym=2026-05,no_price,2026-05-31T19:03:58.101062+00:00,cafe,TARGET,False,existing,Las Vegas
web_extract,a74458e8a485,Le Ciliegie,https://www.nostrofiglio.it/famiglia/viaggi/ciliegiami-frutteto-bambini-milano-ciliegie,"Viale Giacomo Matteotti, 20099, Sesto San Giovanni",Milano,45.53846,9.227105,bar,,,,,https://www.nostrofiglio.it/famiglia/viaggi/ciliegiami-frutteto-bambini-milano-ciliegie,,False,https://www.nostrofiglio.it/famiglia/viaggi/ciliegiami-frutteto-bambini-milano-ciliegie,no_price,2026-05-31T19:03:58.101062+00:00,cafe,TARGET,False,existing,Le Ciliegie
web_extract,6e48b6329343,Le Vele,https://www.levelemilano.it/,"Viale Fratelli Casiraghi, 20099, Sesto San Giovanni",Milano,45.535256,9.231402,bar,,,,,https://www.levelemilano.it/,,False,https://www.levelemilano.it/,no_price,2026-05-31T19:03:58.101062+00:00,cafe,TARGET,False,existing,Le Vele
web_extract,728b41061234,LeccoMilano,https://vivimilano.corriere.it/locali/cocktail-bar/,VIA LECCO 10,Milano,45.476856,9.20435,f - Bar caffè e simili,,,,,https://vivimilano.corriere.it/locali/leccomilano/,,False,https://vivimilano.corriere.it/locali/cocktail-bar/,no_price,2026-05-31T17:56:58.981539+00:00,cafe,TARGET,False,existing,LeccoMilano
web_extract,729675f34615,Leila,https://www.leilamilano.com/,Via CRESPI PIETRO 13,Milano,45.493029,9.22032,e - Bar gastronomici e simili;f - Bar caffè e simili,,,,,https://www.leilamilano.com/,,False,https://www.leilamilano.com/,no_price,2026-05-31T16:45:42.791847+00:00,cafe,TARGET,False,existing,Leila
mycia,6da36329f16a,Lepetit Cafè,https://www.mycia.it/menu/milano/lepetit-cafe-pvRd8pFvK,"Via Vitruvio, 47, 20124 Milano, Milano, Italia",Milano,45.4834807,9.2044517,"Bar, Pizzeria, Ristorante",€€,,,,,Lunedì 06:30 - 21:00 | Martedì 06:30 - 21:00 | Mercoledì 06:30 - 21:00 | Giovedì 06:30 - 21:00 | Venerdì 06:30 - 21:00 | Sabato 06:30 - 21:00 | Domenica 06:30 - 21:00,True,https://www.mycia.it/menu/milano/lepetit-cafe-pvRd8pFvK,no_price,2026-05-30T17:27:35.513182+00:00,cafe,AMBIGUOUS_TO_REVIEW,False,existing,Lepetit Cafè
direct_website,20fd922ad975,Let’s Feel Good,https://www.letsfeelgood.it/il-menu/,"Via Clefi, 20146, Milano",Milano,45.4620378,9.148954,bar,,,,,https://www.letsfeelgood.it/,,False,https://www.letsfeelgood.it/il-menu/,no_price,2026-05-30T20:43:55.019300+00:00,cafe,TARGET,False,existing,Let’s Feel Good
web_extract,35e6d00e27d3,LibrOsteria,https://www.librosteria.com/,"Piazza Santissima Trinità, 20154, Milano",Milano,45.478543,9.177723,bar,,,,,https://www.librosteria.com/,,False,https://www.librosteria.com/,no_price,2026-05-31T19:03:58.101062+00:00,cafe,AMBIGUOUS_TO_REVIEW,False,existing,LibrOsteria
direct_website,18ae99cb0577,Lido Liquor Bar,https://lidoliquorbar.it/,Piazzale Antonio Cantore 4n06,Milano,45.4565347,9.1732402,bar,,,,,https://lidoliquorbar.it/,Mo-Th 17:00-01:00; Fr-Sa 17:00-03:00; Su 17:00-00:00,False,https://lidoliquorbar.it/,no_price,2026-05-30T20:43:55.019300+00:00,cafe,TARGET,False,existing,Lido Liquor Bar
web_extract,9c3c7171546c,Lily,https://lillymilano.it/,Via MUZIO SCEVOLA 4,Milano,45.483174,9.241006,e - Bar gastronomici e simili,,,,,https://lillymilano.it/,,False,https://lillymilano.it/,no_price,2026-05-31T16:45:42.791847+00:00,cafe,TARGET,False,existing,Lily
web_extract,96db3f522ff5,Liora,https://liora-milano.it/collections/women-t-shirts/products/valeria-vestido-elegante-escote-v,"Corso Lodi, 20135, Milano",Milano,45.446924,9.211254,bar,,,,,https://liora-milano.it/,,False,https://liora-milano.it/collections/women-t-shirts/products/valeria-vestido-elegante-escote-v,no_price,2026-05-31T19:03:58.101062+00:00,cafe,TARGET,False,existing,Liora
direct_website,245a8934d8d4,Living,https://www.livingmilano.com/cocktail/,Piazza Sempione 2,Milano,45.4763635,9.173164,bar,,,,,https://www.livingmilano.com/,,False,https://www.livingmilano.com/cocktail/,no_price,2026-05-30T20:43:55.019300+00:00,cafe,TARGET,False,existing,Living
web_extract,f096ef0fb781,Lorantbar,https://www.yumpu.com/it/document/view/4812515/elenco-esercizi-convenzionati-istituto-regionale-lombardo,Via Nicola Romeo 3,Milano,45.420049,9.178002,bar,,,,,https://www.yumpu.com/it/document/view/4812515/elenco-esercizi-convenzionati-istituto-regionale-lombardo,,False,https://www.yumpu.com/it/document/view/4812515/elenco-esercizi-convenzionati-istituto-regionale-lombardo,no_price,2026-05-31T19:03:58.101062+00:00,cafe,TARGET,False,existing,Lorantbar
direct_website,407a33578b52,Lost in Town,http://www.lostintown-milano.com/,Via Piero della Francesca 38,Milano,45.4839367,9.1640319,bar,,,,,http://www.lostintown-milano.com/,,False,http://www.lostintown-milano.com/,no_price,2026-05-30T20:43:55.019300+00:00,cafe,TARGET,False,existing,Lost in Town
web_extract,064f4cf13f1a,Luca Loco,https://www.leggimenu.it/menu/ilchiringuitodilucaloco,"Piazzale Tripoli, 20146, Milano",Milano,45.460059,9.149291,bar,,,,,https://www.leggimenu.it/menu/ilchiringuitodilucaloco/,,False,https://www.leggimenu.it/menu/ilchiringuitodilucaloco,no_price,2026-05-31T19:03:58.101062+00:00,cafe,TARGET,False,existing,Luca Loco
direct_website,f5a7d0f1629e,Lucaeandreabar,https://www.lucaeandreabar.it/drink/,"Alzaia Naviglio Grande 34, 20144, Milano",Milano,45.451519,9.172851,,,,,,,,True,https://www.lucaeandreabar.it/drink/,no_price,2026-05-31T13:16:40Z,cafe,TARGET,False,existing,Lucaeandreabar
direct_website,ee1c9abe22d7,Lumen,https://lumen20099.it/,Via Dante Alighieri 130,Milano,45.5375658,9.2379544,bar,,,,+39 349 251 3975,https://lumen20099.it/,18:00-24:00,False,https://lumen20099.it/,no_price,2026-05-30T20:43:55.019300+00:00,cafe,TARGET,False,existing,Lumen
web_extract,7efdb2749d67,Mac 111,https://www.oraridiapertura24.it/filiale/Milano-Mac%2520111%2520Di%2520Hu%2520Yage-3228519K.html,"Via Bramantino, 20155, Milano",Milano,45.497414,9.152845,bar,,,,,https://www.oraridiapertura24.it/filiale/Milano-Mac%2520111%2520Di%2520Hu%2520Yage-3228519K.html,,False,https://www.oraridiapertura24.it/filiale/Milano-Mac%2520111%2520Di%2520Hu%2520Yage-3228519K.html,no_price,2026-05-31T19:03:58.101062+00:00,cafe,TARGET,False,existing,Mac 111
mycia,2ec9bd3d514e,Macha Cafe,https://www.mycia.it/menu/milano/macha-cafe-Ne48fNhnJ,"Viale Col di Lana, 5, 20136 Milano Milano, Italia",Milano,45.4522566,9.1831331,"Cafè, Sushi",€,,,,,Lunedì 11:30 - 15:00 / 19:00 - 21:00 | Martedì 11:30 - 15:00 / 19:00 - 21:00 | Mercoledì 11:30 - 15:00 / 19:00 - 21:00 | Giovedì 11:30 - 15:00 / 19:00 - 21:00 | Venerdì 11:30 - 15:00 / 19:00 - 21:00 | Sabato 11:30 - 15:00 / 19:00 - 21:00 | Domenica 11:30 - 15:00 / 19:00 - 21:00,False,https://www.mycia.it/menu/milano/macha-cafe-Ne48fNhnJ,no_price,2026-05-30T17:27:49.418705+00:00,cafe,TARGET,False,existing,Macha Cafe
web_extract,fd6b121e40a2,Madama Cafè,https://madamahostel.com/,"Vicolo della Chiesa, 20091, Bresso",Milano,45.537953,9.190932,bar,,,,,https://madamahostel.com/,,False,https://madamahostel.com/,no_price,2026-05-31T19:03:58.101062+00:00,cafe,TARGET,False,existing,Madama Cafè
web_extract,95ab957be4d3,Madà,https://valtidoneonline.it/home/mada-milano-vendita-online-braccialetti-ed-collane-uomo,Via DE PRETIS AGOSTINO 3,Milano,45.431712,9.153671,f - Bar caffè e simili,,,,,https://valtidoneonline.it/home/mada-milano-vendita-online-braccialetti-ed-collane-uomo,,False,https://valtidoneonline.it/home/mada-milano-vendita-online-braccialetti-ed-collane-uomo,no_price,2026-05-31T16:45:42.791847+00:00,cafe,TARGET,False,existing,Madà
direct_website,d5a749f5109c,Mag Cafè,https://www.farmilygroup.com/locali/1930,Ripa di Porta Ticinese 43,Milano,45.4512973,9.1733671,bar,,,,+39 02 3956 2875,https://www.farmilygroup.com/locali/mag,Mo-Su 07:30-02:00,False,https://www.farmilygroup.com/locali/1930,no_price,2026-05-30T20:43:55.019300+00:00,cafe,TARGET,False,existing,Mag Cafè | Mag Café
direct_website,a7832d6d62e1,Mag La Pusterla,https://farmily.webflow.io/locali/1930,Via Edmondo De Amicis 22,Milano,45.4587058,9.1782911,bar,,,,+390249755094,https://farmily.webflow.io/locali/mag-pusterla,,False,https://farmily.webflow.io/locali/1930,no_price,2026-05-30T20:43:55.019300+00:00,cafe,TARGET,False,existing,Mag La Pusterla
web_extract,3e3f6da7969b,Magazzino,https://www.immobiliare.it/vendita-magazzini/milano/,Via Verona 26,Milano,45.52655,9.249789,bar,,,,,https://www.immobiliare.it/vendita-magazzini/milano/,,False,https://www.immobiliare.it/vendita-magazzini/milano/,no_price,2026-05-31T19:03:58.101062+00:00,cafe,TARGET,False,existing,Magazzino
direct_website,d25e5452c0c6,Mai dire bar,https://mai-dire-bar.eatbu.com/,Via Giovanni Pierluigi da Palestrina 32,Milano,45.4873755,9.2098072,,,,,+39 02 8287 5469,https://mai-dire-bar.eatbu.com/,Mo-Fr 07:30-20:00 Sa 07:30 - 15:30 18:00 - 20:00,True,https://mai-dire-bar.eatbu.com/,no_price,2026-05-30T22:25:39Z,cafe,TARGET,False,existing,Mai dire bar
web_extract,528ab3c0dc6e,Mama's,https://mamamilano.it/?srsltid=AfmBOoqfTvUnlmuPbp0SOwAW69zr8jVh0LHTXUy7xPyg6A81z7DvPWXJ,Via GONIN FRANCESCO 56,Milano,45.441828,9.12083,e - Bar gastronomici e simili;f - Bar caffè e simili,,,,,https://mamamilano.it/?srsltid=AfmBOoqfTvUnlmuPbp0SOwAW69zr8jVh0LHTXUy7xPyg6A81z7DvPWXJ,,False,https://mamamilano.it/?srsltid=AfmBOoqfTvUnlmuPbp0SOwAW69zr8jVh0LHTXUy7xPyg6A81z7DvPWXJ,no_price,2026-05-31T16:45:42.791847+00:00,cafe,TARGET,False,existing,Mama's
direct_website,f9d95dd751d7,Marco's,https://marco-s.it/,Via San Vittore 6,Milano,45.4627078,9.1727605,bar,,,,,https://marco-s.it/,Mo-Su 06:00-20:00,False,https://marco-s.it/,no_price,2026-05-30T20:43:55.019300+00:00,cafe,TARGET,False,existing,Marco's
web_extract,17f0be86ef59,Marla’Pasticceria,https://marlapasticceria.it/,Corso Lodi 15,Milano,45.450392,9.206338,bar,,,,,https://marlapasticceria.it/,,False,https://marlapasticceria.it/,no_price,2026-05-31T19:03:58.101062+00:00,cafe,AMBIGUOUS_TO_REVIEW,False,existing,Marla’Pasticceria
